contract_id,bruto_premie,netto_premie,lasten,kosten,splitsingskosten,kwijtingkosten,commissie,totaal_te_betalen
33686453,99.99,91.53,8.46,0.00,0.00,0.00,19.88,99.99
33686457,970.70,768.33,202.37,0.00,0.00,0.00,132.32,970.70
33686461,125.00,92.92,14.38,0.00,0.00,0.00,17.70,125.00
33686465,480.49,310.34,97.98,0.00,0.00,0.00,72.17,480.49
33686469,615.13,372.28,83.30,0.00,0.00,0.00,159.55,615.13
33686473,1447.53,1155.60,291.93,0.00,0.00,0.00,210.83,1447.53
33686477,300.63,236.53,64.10,0.00,0.00,0.00,40.21,300.63
33686481,1559.49,1246.95,312.54,0.00,0.00,0.00,234.90,1559.49
33686485,4792.10,4538.92,234.03,19.15,0.00,0.00,113.47,0.00
33686489,14313.73,13440.12,873.61,0.00,0.00,0.00,1851.73,14313.73
33686493,2282.73,1882.99,399.74,0.00,0.00,0.00,340.31,2282.73
33686501,6000.00,5718.40,252.87,28.73,0.00,0.00,86.21,0.00
33686505,0.00,4531.68,959.76,0.00,0.00,0.00,65.28,5491.44
33686509,332.15,304.02,28.13,0.00,0.00,0.00,0.00,332.15
33686513,0.00,615.35,159.22,0.00,0.00,0.00,105.69,774.57
33686517,1435.55,1314.00,121.55,0.00,0.00,0.00,262.79,1435.55
33686521,590.71,470.71,120.00,0.00,0.00,0.00,85.86,590.71
33686525,71.10,50.43,6.02,0.00,0.00,0.00,14.65,71.10
33686529,125.00,92.92,14.38,0.00,0.00,0.00,17.70,125.00
33686533,645.32,412.40,136.19,0.00,0.00,0.00,96.73,645.32
33686537,435.01,350.70,84.31,0.00,0.00,0.00,67.85,0.00
33686541,505.25,326.43,103.14,0.00,0.00,0.00,75.68,505.25
33686545,0.00,0.00,0.00,0.00,0.00,0.00,186.00,0.00
33687146,588.96,363.42,76.28,0.00,0.00,0.00,149.26,588.96
33687154,559.04,431.24,101.93,25.87,25.87,0.00,74.38,559.04
33687159,289.29,251.02,38.27,0.00,0.00,0.00,66.25,289.29
33688356,2107.04,1736.27,370.77,0.00,0.00,0.00,209.69,2107.04
33688876,613.15,505.16,107.99,0.00,0.00,0.00,76.01,613.15
33702766,255.87,221.05,34.82,0.00,0.00,0.00,58.53,255.87
33703579,4532.88,3278.04,1254.84,0.00,0.00,0.00,516.43,4532.88
33703690,215.44,197.20,18.24,0.00,0.00,0.00,39.44,215.44
33704074,139.83,111.20,28.63,0.00,0.00,0.00,8.34,139.83
33704079,530.92,328.68,68.24,0.00,0.00,0.00,134.00,530.92
33704087,555.06,343.16,71.56,0.00,0.00,0.00,140.34,555.06
33707499,921.46,731.05,190.41,0.00,0.00,0.00,130.23,921.46
33707532,3745.60,3408.18,337.42,0.00,0.00,0.00,511.24,3745.60
33710108,1367.10,1127.35,239.75,0.00,0.00,0.00,191.78,1367.10
33710112,1569.69,1296.72,272.97,0.00,0.00,0.00,214.28,1569.69
33710120,2591.22,2155.08,436.14,0.00,0.00,0.00,367.00,2591.22
33715867,625.61,515.69,109.92,0.00,0.00,0.00,73.78,625.61
33715870,502.60,414.88,87.72,0.00,0.00,0.00,59.55,502.60
33716038,0.00,589.60,0.00,0.00,0.00,0.00,1.77,608.82
33716067,1949.34,1543.67,405.67,0.00,0.00,0.00,154.37,1949.34
33720898,945.43,816.78,128.65,0.00,0.00,0.00,81.69,945.43
33721959,108.07,98.92,9.15,0.00,0.00,0.00,19.78,108.07
33724828,1978.77,1577.49,401.28,0.00,0.00,0.00,176.21,1978.77
33755319,998.10,801.84,196.26,0.00,0.00,0.00,131.58,998.10
33762224,1664.90,1256.77,332.72,75.41,75.41,0.00,236.65,1664.90
33763903,1597.18,1273.62,323.56,0.00,0.00,0.00,237.02,1597.18
33763974,158.18,144.79,13.39,0.00,0.00,0.00,28.96,158.18
33763977,999.44,863.45,135.99,0.00,0.00,0.00,217.97,999.44
33763980,106.16,91.72,14.44,0.00,0.00,0.00,23.41,106.16
33763983,299.46,258.71,40.75,0.00,0.00,0.00,49.15,299.46
33763986,993.37,833.04,160.33,0.00,0.00,0.00,124.97,993.37
33763989,1328.27,1113.84,214.43,0.00,0.00,0.00,167.08,1328.27
33763992,342.04,277.26,64.78,0.00,0.00,0.00,0.00,0.00
33763995,338.39,274.21,64.18,0.00,0.00,0.00,0.00,0.00
33763998,447.76,355.42,92.34,0.00,0.00,0.00,0.00,447.76
33764001,531.71,340.67,100.91,0.00,0.00,0.00,90.13,531.71
33764004,100.76,64.16,12.88,0.00,0.00,0.00,23.72,100.76
33764007,212.92,187.04,25.88,0.00,0.00,0.00,0.00,212.92
33764010,93.19,84.62,8.57,0.00,0.00,0.00,0.00,0.00
33764013,591.00,363.36,77.24,0.00,0.00,0.00,150.40,591.00
33764016,547.20,431.72,115.48,0.00,0.00,0.00,0.00,0.00
33764022,803.55,513.51,169.59,0.00,0.00,0.00,120.45,803.55
33764025,115.50,102.21,13.29,0.00,0.00,0.00,0.00,115.50
33764029,601.45,478.34,123.11,0.00,0.00,0.00,86.36,601.45
33764030,253.18,200.08,53.10,0.00,0.00,0.00,34.34,253.18
33764033,494.21,393.44,100.77,0.00,0.00,0.00,68.58,494.21
33764036,473.42,356.01,96.05,21.36,21.36,0.00,62.22,473.42
33764043,120.86,106.25,14.61,0.00,0.00,0.00,21.25,120.86
33764046,133.00,121.74,11.26,0.00,0.00,0.00,26.59,133.00
33764101,552.32,414.63,112.82,24.87,24.87,0.00,72.21,552.32
33764107,933.44,739.01,194.43,0.00,0.00,0.00,127.33,933.44
33764116,540.41,417.39,110.49,12.53,12.53,0.00,72.66,540.41
33764125,775.15,637.79,137.36,0.00,0.00,0.00,81.69,775.15
33766747,1474.15,1174.33,299.82,0.00,0.00,0.00,215.96,1474.15
33766759,479.31,414.08,65.23,0.00,0.00,0.00,111.78,479.31
33766762,65.76,56.83,8.93,0.00,0.00,0.00,15.35,65.76
33766769,215.45,186.15,29.30,0.00,0.00,0.00,50.28,215.45
33766778,99.22,90.82,8.40,0.00,0.00,0.00,20.43,99.22
33766781,99.22,90.82,8.40,0.00,0.00,0.00,20.43,99.22
33766787,1172.07,1072.83,99.24,0.00,0.00,0.00,214.57,1172.07
33766972,180.51,125.26,55.25,0.00,0.00,0.00,25.06,180.51
33767146,429.65,326.42,103.23,0.00,0.00,0.00,34.70,429.65
33767158,30996.37,30093.56,902.81,0.00,0.00,0.00,2257.02,30996.37
33767186,1123.21,870.86,252.35,0.00,0.00,0.00,77.68,1123.21
33767195,24486.75,19264.80,5221.95,0.00,0.00,0.00,1533.09,24486.75
33767212,224.55,174.26,50.29,0.00,0.00,0.00,16.76,224.55
33767239,1983.14,1497.80,485.34,0.00,0.00,0.00,166.77,1983.14
33767245,1375.45,1021.05,354.40,0.00,0.00,0.00,130.24,1375.45
33767269,4790.98,3519.62,1271.36,0.00,0.00,0.00,476.48,4790.98
33769630,762.37,627.50,134.87,0.00,0.00,0.00,92.91,762.37
33769996,1899.82,1564.95,334.87,0.00,0.00,0.00,276.83,1899.82
33770554,2635.69,2094.23,541.46,0.00,0.00,0.00,400.99,2635.69
33772297,1546.86,1278.07,268.79,0.00,0.00,0.00,197.30,1546.86
33774867,717.24,568.99,148.25,0.00,0.00,0.00,98.45,717.24
33774895,423.12,387.29,35.83,0.00,0.00,0.00,77.46,423.12
33774899,2386.35,1885.51,500.84,0.00,0.00,0.00,365.66,2386.35
33774901,539.41,466.02,73.39,0.00,0.00,0.00,124.47,539.41
33774903,301.54,260.51,41.03,0.00,0.00,0.00,69.66,301.54
33774905,565.88,488.86,77.02,0.00,0.00,0.00,105.68,565.88
33774909,159.83,127.56,32.27,0.00,0.00,0.00,22.35,159.83
33776430,4075.97,3347.81,728.16,0.00,0.00,0.00,341.80,4075.97
33776446,2076.24,1562.52,513.72,0.00,0.00,0.00,193.01,2076.24
33776454,99.57,91.14,8.43,0.00,0.00,0.00,20.50,99.57
33776458,153.28,133.55,19.73,0.00,0.00,0.00,35.66,153.28
33776502,1599.70,1263.74,335.96,0.00,0.00,0.00,219.88,1599.70
33787290,199.55,159.85,39.70,0.00,0.00,0.00,15.98,199.55
33793025,752.81,586.98,154.09,11.74,11.74,0.00,101.06,752.81
33793054,427.35,339.26,88.09,0.00,0.00,0.00,58.31,427.35
33793070,1235.29,1067.20,168.09,0.00,0.00,0.00,206.29,1235.29
33793078,0.00,0.00,0.00,0.00,0.00,0.00,41.50,0.00
33797736,417.10,333.29,83.81,0.00,0.00,0.00,61.70,417.10
33797737,696.30,558.16,138.14,0.00,0.00,0.00,96.09,696.30
33797760,2139.08,1957.97,181.11,0.00,0.00,0.00,0.00,2139.08
33798180,148.20,117.12,31.08,0.00,0.00,0.00,8.78,148.20
33798184,101.88,93.26,8.62,0.00,0.00,0.00,18.64,101.88
33799739,332.09,265.89,66.20,0.00,0.00,0.00,52.55,0.00
33803993,1537.49,1216.86,320.63,0.00,0.00,0.00,222.46,1537.49
33805870,461.44,368.17,93.27,0.00,0.00,0.00,67.63,461.44
33821863,0.00,108.07,0.00,0.00,0.00,0.00,43.23,118.06
33821875,0.00,584.67,0.00,0.00,0.00,0.00,161.95,676.77
33821889,0.00,696.36,0.00,0.00,13.92,0.00,92.34,867.26
33824038,2375.32,1959.24,416.08,0.00,0.00,0.00,359.97,2375.32
33824062,1275.59,1049.11,226.48,0.00,0.00,0.00,181.51,1275.59
33824066,1772.77,1464.67,308.10,0.00,0.00,0.00,268.96,1772.77
33824104,18331.65,17758.07,573.58,0.00,0.00,0.00,1331.86,0.00
33824108,122.73,97.60,25.13,0.00,0.00,0.00,7.32,122.73
33829838,996.06,818.85,177.21,0.00,0.00,0.00,141.31,996.06
33829841,189.73,173.67,16.06,0.00,0.00,0.00,34.73,189.73
33829844,544.23,470.17,74.06,0.00,0.00,0.00,141.05,544.23
33836555,246.46,194.93,51.53,0.00,0.00,0.00,15.00,246.46
33838832,324.16,237.37,86.79,0.00,0.00,0.00,35.27,324.16
33841989,61.53,59.74,1.79,0.00,0.00,0.00,4.48,61.53
33846187,2109.96,1676.70,433.26,0.00,0.00,0.00,222.74,2109.96
33847923,1488.64,1293.96,194.68,0.00,0.00,0.00,339.55,1488.64
33848975,185.47,148.92,36.55,0.00,0.00,0.00,28.25,185.47
33849002,2511.54,1997.12,514.42,0.00,0.00,0.00,366.04,2511.54
33889096,242.28,153.72,29.16,0.00,0.00,0.00,59.40,242.28
33889099,50.00,43.02,3.98,3.00,0.00,0.00,10.32,50.00
33892469,613.58,488.85,124.73,0.00,0.00,0.00,84.43,613.58
33901792,829.12,657.83,171.29,0.00,0.00,0.00,117.23,829.12
33904639,1155.60,918.00,237.60,0.00,61.20,0.00,146.80,0.00
33908635,631.27,491.85,129.59,9.83,9.83,0.00,84.66,631.27
33909671,1090.14,869.16,220.98,0.00,0.00,0.00,161.78,1090.14
33909884,1585.56,1353.35,232.21,0.00,0.00,0.00,237.12,1585.56
33916540,1077.42,889.95,187.47,0.00,0.00,0.00,92.96,1077.42
33917263,0.00,0.00,0.00,0.00,0.00,0.00,334.00,0.00
33918972,192.30,176.02,16.28,0.00,0.00,0.00,35.20,192.30
33918995,772.67,610.56,162.11,0.00,0.00,0.00,45.79,772.67
33919972,1821.87,1504.35,317.52,0.00,0.00,0.00,259.16,1821.87
33924950,647.12,445.00,202.12,0.00,0.00,0.00,89.00,647.12
33925481,930.60,737.78,192.82,0.00,0.00,0.00,136.58,930.60
33925484,196.77,170.00,26.77,0.00,0.00,0.00,44.68,196.77
33925487,128.00,117.17,10.83,0.00,0.00,0.00,25.60,128.00
33934076,697.57,671.00,26.57,0.00,0.00,0.00,50.33,697.57
33936070,759.98,614.71,145.27,0.00,0.00,0.00,110.17,759.98
33940126,408.65,337.61,71.04,0.00,0.00,0.00,49.92,408.65
33940638,229.32,198.11,31.21,0.00,0.00,0.00,52.13,229.32
33940641,93.41,85.50,7.91,0.00,0.00,0.00,18.44,93.41
33940644,1118.44,884.64,233.80,0.00,0.00,0.00,152.11,1118.44
33942841,189.09,151.50,37.59,0.00,0.00,0.00,26.76,189.09
33942971,868.52,563.36,180.24,0.00,0.00,0.00,124.92,868.52
33943516,609.68,483.94,116.06,9.68,9.68,0.00,100.56,609.68
33947576,140.94,122.74,18.20,0.00,0.00,0.00,31.91,140.94
33947579,89.80,82.20,7.60,0.00,0.00,0.00,17.74,89.80
33952636,1065.36,856.23,209.13,0.00,0.00,0.00,147.47,1065.36
33952931,256.40,170.64,46.39,5.00,0.00,0.00,39.37,261.40
33953953,293.85,253.87,39.98,0.00,0.00,0.00,67.19,293.85
33953965,102.00,93.36,8.64,0.00,0.00,0.00,20.28,102.00
33966805,673.31,535.24,138.07,0.00,0.00,0.00,96.39,673.31
33966809,500.05,404.49,95.56,0.00,0.00,0.00,74.33,500.05
33966812,441.66,353.27,88.39,0.00,0.00,0.00,65.73,441.66
33970076,515.18,445.07,70.11,0.00,0.00,0.00,118.82,515.18
33970079,102.00,93.36,8.64,0.00,0.00,0.00,20.28,102.00
33983510,1209.82,998.44,211.38,0.00,0.00,0.00,104.76,1209.82
34026016,6734.28,6201.23,284.40,0.00,248.65,15.00,107.75,6749.28
34026144,421.72,386.00,35.72,0.00,0.00,0.00,77.20,421.72
34026145,593.95,513.14,80.81,0.00,0.00,0.00,137.28,593.95
34026146,828.90,659.16,169.74,0.00,0.00,0.00,49.44,828.90
34028372,643.24,588.80,54.44,0.00,0.00,0.00,117.77,643.24
34028430,188.33,151.36,36.97,0.00,0.00,0.00,18.65,188.33
34028456,1521.76,1053.84,467.92,0.00,0.00,0.00,220.76,1521.76
34031558,479.83,396.07,83.76,0.00,0.00,0.00,61.56,479.83
34034223,519.58,413.46,106.12,0.00,0.00,0.00,72.01,519.58
34034299,163.91,141.60,22.31,0.00,0.00,0.00,38.24,163.91
34034305,416.22,380.98,35.24,0.00,0.00,0.00,76.20,416.22
34034308,814.74,789.02,25.72,0.00,0.00,0.00,59.18,0.00
34034309,200.96,183.95,17.01,0.00,0.00,0.00,36.79,200.96
34034312,200.96,183.95,17.01,0.00,0.00,0.00,36.79,200.96
34034315,200.96,183.95,17.01,0.00,0.00,0.00,36.79,200.96
34034318,200.96,183.95,17.01,0.00,0.00,0.00,36.79,200.96
34034321,200.96,183.95,17.01,0.00,0.00,0.00,36.79,200.96
34034324,2089.33,1785.79,303.54,0.00,0.00,0.00,262.54,2089.33
34035606,726.23,600.79,125.44,0.00,0.00,0.00,91.73,726.23
34035611,1573.58,1296.61,276.97,0.00,0.00,0.00,220.88,1573.58
34036705,695.96,552.87,143.09,0.00,0.00,0.00,99.20,695.96
34036946,1719.31,1417.07,302.24,0.00,0.00,0.00,245.05,1719.31
34038703,1123.95,871.99,199.65,52.31,52.31,0.00,144.89,1123.95
34152341,2507.15,1994.63,512.52,0.00,0.00,0.00,371.17,2507.15
34180444,625.80,469.75,127.86,28.19,28.19,0.00,81.14,625.80
34180558,529.88,398.13,107.86,23.89,23.89,0.00,68.72,529.88
34184237,784.15,622.26,161.89,0.00,0.00,0.00,111.00,784.15
34187590,531.66,423.62,108.04,0.00,0.00,0.00,77.23,531.66
34187908,1415.57,1169.45,246.12,0.00,0.00,0.00,169.59,1415.57
34188163,784.03,645.31,138.72,0.00,0.00,0.00,95.48,784.03
34213475,1774.77,1414.40,360.37,0.00,0.00,0.00,269.70,1774.77
34213478,349.95,302.34,47.61,0.00,0.00,0.00,80.27,349.95
34213481,128.00,117.17,10.83,0.00,0.00,0.00,25.60,128.00
34243606,1876.85,1542.86,333.99,0.00,0.00,0.00,149.16,1876.85
34248523,528.07,435.57,92.50,0.00,0.00,0.00,66.89,528.07
34248525,474.13,378.34,95.79,0.00,0.00,0.00,69.53,474.13
34365370,1059.95,915.73,144.22,0.00,0.00,0.00,183.14,1059.95
34378223,2618.69,2322.56,296.13,0.00,0.00,0.00,295.66,2618.69
34385320,376.14,300.71,75.43,0.00,0.00,0.00,52.16,376.14
34398535,855.68,642.40,174.73,38.55,38.55,0.00,110.76,855.68
34410562,662.81,526.16,136.65,0.00,0.00,0.00,91.17,662.81
34560840,554.49,451.77,102.72,0.00,0.00,0.00,78.58,554.49
34560845,678.41,550.26,128.15,0.00,0.00,0.00,95.39,678.41
34574117,2176.16,1858.02,318.14,0.00,0.00,0.00,259.51,2176.16
34579959,608.83,484.60,124.23,0.00,0.00,0.00,87.86,608.83
34579967,531.64,428.83,102.81,0.00,0.00,0.00,78.12,531.64
34581629,2949.88,2345.46,604.42,0.00,0.00,0.00,243.79,2949.88
34581819,569.75,453.74,116.01,0.00,0.00,0.00,82.51,569.75
34586279,114.20,104.54,9.66,0.00,0.00,0.00,22.72,114.20
34587450,531.34,423.07,108.27,0.00,0.00,0.00,73.77,531.34
34587817,1928.92,1586.59,342.33,0.00,0.00,0.00,307.47,1928.92
34587834,393.46,256.94,83.89,0.00,0.00,0.00,52.63,393.46
34587837,556.78,363.59,118.72,0.00,0.00,0.00,74.47,556.78
34587840,182.00,156.09,22.91,3.00,0.00,0.00,37.46,182.00
34588136,963.37,795.15,168.22,0.00,0.00,0.00,118.08,963.37
34588139,817.73,675.86,141.87,0.00,0.00,0.00,101.98,817.73
34588157,927.04,765.39,161.65,0.00,0.00,0.00,114.06,927.04
34588179,1804.85,1483.98,320.87,0.00,0.00,0.00,272.39,1804.85
34588182,1300.54,1035.23,265.31,0.00,0.00,0.00,192.78,1300.54
34592822,803.49,661.23,142.26,0.00,0.00,0.00,97.59,803.49
34593501,1278.32,1020.12,258.20,0.00,0.00,0.00,186.23,1278.32
34594553,817.73,675.86,141.87,0.00,0.00,0.00,101.98,817.73
34594694,849.93,699.28,150.65,0.00,0.00,0.00,102.77,849.93
34595517,1643.00,1311.43,331.57,0.00,0.00,0.00,236.71,1643.00
34595574,722.83,585.49,137.34,0.00,0.00,0.00,105.20,722.83
34601597,2071.17,1649.12,422.05,0.00,0.00,0.00,267.51,2071.17
34659516,437.19,343.97,93.22,0.00,0.00,0.00,58.47,437.19
34661015,479.35,382.92,96.43,0.00,0.00,0.00,70.77,479.35
34666628,228.52,197.42,31.10,0.00,0.00,0.00,51.94,228.52
34666631,421.11,363.81,57.30,0.00,0.00,0.00,96.88,421.11
34666634,125.00,114.41,10.59,0.00,0.00,0.00,25.02,125.00
34668087,1133.59,989.80,143.79,0.00,0.00,0.00,115.43,1133.59
34670353,886.78,765.58,121.20,0.00,0.00,0.00,149.72,886.78
34673321,724.69,596.61,128.08,0.00,0.00,0.00,88.63,724.69
34673327,724.69,596.61,128.08,0.00,0.00,0.00,88.63,724.69
34677036,200.96,183.95,17.01,0.00,0.00,0.00,36.79,200.96
34677777,1099.75,908.78,190.97,0.00,0.00,0.00,101.07,1099.75
34678643,848.18,660.33,174.64,13.21,13.21,0.00,113.55,848.18
34678644,1455.90,1152.63,303.27,0.00,0.00,0.00,214.67,1455.90
34758120,172.81,149.29,23.52,0.00,0.00,0.00,38.96,172.81
34758128,125.00,114.41,10.59,0.00,0.00,0.00,25.02,125.00
34772583,172.81,149.29,23.52,0.00,0.00,0.00,38.96,172.81
34772586,125.00,114.41,10.59,0.00,0.00,0.00,25.02,125.00
34772613,484.47,418.53,65.94,0.00,0.00,0.00,83.71,484.47
34772774,102.00,93.36,8.64,0.00,0.00,0.00,20.28,102.00
34773174,768.20,593.38,162.95,11.87,11.87,0.00,100.88,768.20
34773294,1129.13,893.19,235.94,0.00,0.00,0.00,128.59,1129.13
34773321,855.78,703.97,151.81,0.00,0.00,0.00,103.13,855.78
34773525,844.82,539.88,178.30,0.00,0.00,0.00,126.64,844.82
34907703,655.01,520.66,134.35,0.00,0.00,0.00,93.73,655.01
34907706,566.25,467.28,98.97,0.00,0.00,0.00,72.30,566.25
34908124,879.62,710.16,169.46,0.00,0.00,0.00,122.02,879.62
34909113,103.55,94.78,8.77,0.00,0.00,0.00,21.33,103.55
34909223,576.16,458.62,117.54,0.00,0.00,0.00,83.18,576.16
34917441,1298.79,1027.17,271.62,0.00,0.00,0.00,179.83,1298.79
34919991,695.74,568.12,127.62,0.00,0.00,0.00,101.98,695.74
34925285,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00
34927031,1036.69,824.40,212.29,0.00,0.00,0.00,61.83,1036.69
34927902,851.70,660.98,190.72,0.00,0.00,0.00,63.54,851.70
34931679,434.02,352.33,81.69,0.00,0.00,0.00,65.27,434.02
34938087,524.82,418.82,106.00,0.00,0.00,0.00,76.99,524.82
34941578,760.51,616.30,144.21,0.00,0.00,0.00,106.06,760.51
35466977,414.82,358.38,56.44,0.00,0.00,0.00,95.41,414.82
35466980,125.00,114.41,10.59,0.00,0.00,0.00,25.02,125.00
35466994,817.44,644.88,172.56,0.00,0.00,0.00,0.00,817.44
35467016,483.28,400.93,82.35,0.00,0.00,0.00,73.78,483.28
35467308,1748.28,1392.64,355.64,0.00,0.00,0.00,254.22,1748.28
35477397,753.09,598.29,154.80,0.00,0.00,0.00,107.38,753.09
35477682,636.62,518.73,117.89,0.00,0.00,0.00,89.48,636.62
35477877,1138.95,943.02,195.93,0.00,0.00,0.00,162.47,1138.95
35477951,442.86,352.06,83.76,7.04,7.04,0.00,60.60,442.86
35478102,636.23,524.16,112.07,0.00,0.00,0.00,78.85,636.23
35478396,851.70,660.98,190.72,0.00,0.00,0.00,63.54,851.70
35479533,1957.45,1558.75,398.70,0.00,0.00,0.00,283.18,1957.45
35480531,1466.58,1208.36,258.22,0.00,0.00,0.00,200.55,1466.58
35480538,1445.26,1192.39,252.87,0.00,0.00,0.00,176.20,1445.26
35480612,1160.27,957.30,202.97,0.00,0.00,0.00,64.11,1160.27
35482539,724.69,596.61,128.08,0.00,0.00,0.00,88.63,724.69
35589083,734.25,595.63,138.62,0.00,0.00,0.00,102.55,734.25
35591928,1500.96,1186.43,314.53,0.00,0.00,0.00,207.09,1500.96
35592362,950.52,753.32,197.20,0.00,0.00,0.00,133.44,950.52
35598392,128.66,117.77,10.89,0.00,0.00,0.00,23.55,128.66
35598395,846.53,731.35,115.18,0.00,0.00,0.00,146.27,846.53
35598399,555.69,442.52,113.17,0.00,0.00,0.00,80.44,555.69
35603399,652.88,516.60,136.28,0.00,0.00,0.00,38.75,652.88
35603776,76.16,65.79,10.37,0.00,0.00,0.00,13.16,76.16
35603777,442.47,428.50,13.97,0.00,0.00,0.00,32.14,0.00
35603780,316.28,277.36,38.92,0.00,0.00,0.00,55.47,316.28
35612493,181.91,160.32,21.59,0.00,0.00,0.00,19.86,181.91
35616375,4268.61,3998.26,270.35,0.00,0.00,0.00,593.06,4268.61
35616954,10870.08,10720.00,150.08,0.00,0.00,0.00,1876.01,10870.08
35616978,1011.18,834.61,176.57,0.00,0.00,0.00,123.94,1011.18
35616993,754.25,620.81,133.44,0.00,0.00,0.00,91.90,754.25
35618742,134.00,122.65,11.35,0.00,0.00,0.00,26.80,134.00
35618745,609.00,526.14,82.86,0.00,0.00,0.00,140.64,609.00
35620488,431.89,345.30,86.59,0.00,0.00,0.00,44.65,431.89
35620502,477.35,380.25,97.10,0.00,0.00,0.00,66.37,477.35
35620505,706.66,561.71,144.95,0.00,0.00,0.00,101.12,706.66
35620508,3134.66,2912.42,222.24,0.00,0.00,0.00,473.56,3134.66
35620521,1215.90,961.33,254.57,0.00,0.00,0.00,165.15,1215.90
35622246,5982.12,5702.64,250.92,28.56,0.00,0.00,171.00,0.00
35629535,641.14,553.90,87.24,0.00,0.00,0.00,148.19,641.14
35629538,125.00,114.41,10.59,0.00,0.00,0.00,25.02,125.00
35632428,662.93,507.33,125.16,30.44,30.44,0.00,87.53,662.93
35632857,639.63,507.79,121.69,10.15,10.15,0.00,87.68,639.63
35633220,1319.86,1090.59,229.27,0.00,0.00,0.00,158.39,1319.86
35633300,933.45,740.51,192.94,0.00,0.00,0.00,127.18,933.45
35634270,975.15,788.35,186.80,0.00,0.00,0.00,145.41,975.15
35634321,709.22,563.31,145.91,0.00,0.00,0.00,100.98,709.22
35634401,767.04,662.66,104.38,0.00,0.00,0.00,99.39,767.04
35634425,362.32,318.77,43.55,0.00,0.00,0.00,63.76,362.32
35634440,627.61,509.27,118.34,0.00,0.00,0.00,47.42,627.61
35635227,418.20,332.15,86.05,0.00,0.00,0.00,57.15,418.20
35635923,334.87,293.67,41.20,0.00,0.00,0.00,58.73,334.87
35635938,234.25,226.85,7.40,0.00,0.00,0.00,17.01,0.00
35636990,0.00,494.92,0.00,0.00,0.00,0.00,85.53,621.83
35641650,4287.27,3801.48,485.79,0.00,0.00,0.00,380.15,4287.27
35647575,0.00,430.00,0.00,0.00,0.00,0.00,0.00,497.71
35647584,0.00,78.38,0.00,0.00,0.00,0.00,0.00,85.63
35648709,527.19,422.76,104.43,0.00,0.00,0.00,0.00,0.00
35648813,271.23,262.67,8.56,0.00,0.00,0.00,19.70,0.00
35648819,338.39,309.74,28.65,0.00,0.00,0.00,61.95,338.39
35648820,433.66,344.32,89.34,0.00,0.00,0.00,59.22,433.66
35653041,629.17,501.37,127.80,0.00,0.00,0.00,86.59,629.17
35658234,1110.76,895.31,215.45,0.00,0.00,0.00,165.42,1110.76
35658270,675.35,546.40,128.95,0.00,0.00,0.00,98.10,675.35
35680020,4287.27,3801.48,485.79,0.00,0.00,0.00,380.15,4287.27
35680626,1275.63,1024.18,251.45,0.00,0.00,0.00,190.26,1275.63
35681102,990.52,814.33,176.19,0.00,0.00,0.00,118.02,990.52
35681105,677.11,538.05,139.06,0.00,0.00,0.00,96.68,677.11
35681108,888.63,730.88,157.75,0.00,0.00,0.00,106.76,888.63
35681111,990.52,814.33,176.19,0.00,0.00,0.00,118.02,990.52
35681114,888.63,730.88,157.75,0.00,0.00,0.00,106.76,888.63
35681117,820.72,675.25,145.47,0.00,0.00,0.00,99.25,820.72
35681120,875.04,719.75,155.29,0.00,0.00,0.00,105.26,875.04
35681123,990.52,814.33,176.19,0.00,0.00,0.00,118.02,990.52
35681126,827.51,680.81,146.70,0.00,0.00,0.00,100.00,827.51
35681129,872.50,691.78,180.72,0.00,0.00,0.00,122.82,872.50
35799917,453.14,361.29,91.85,0.00,0.00,0.00,62.46,453.14
35800320,1356.42,1115.46,240.96,0.00,0.00,0.00,186.85,1356.42
35801726,1588.88,1146.20,442.68,0.00,0.00,0.00,195.03,1588.88
35802369,408.95,337.60,71.35,0.00,0.00,0.00,49.53,408.95
35802894,865.21,686.23,178.98,0.00,0.00,0.00,122.06,865.21
35803494,502.11,400.36,101.75,0.00,0.00,0.00,73.28,502.11
35807031,431.99,373.21,58.78,0.00,0.00,0.00,99.49,431.99
35807037,125.00,114.41,10.59,0.00,0.00,0.00,25.02,125.00
35807513,645.00,512.78,132.22,0.00,0.00,0.00,92.39,645.00
35807546,80.20,73.41,6.79,0.00,0.00,0.00,16.52,80.20
35810499,412.40,329.78,82.62,0.00,0.00,0.00,61.28,412.40
35814078,140.16,128.30,11.86,0.00,0.00,0.00,25.66,140.16
35814080,241.21,208.40,32.81,0.00,0.00,0.00,55.05,241.21
35816244,151.84,135.00,16.84,0.00,0.00,0.00,27.00,151.84
35818305,1367.28,1083.51,283.77,0.00,0.00,0.00,142.41,1367.28
35823023,1095.86,1061.26,34.60,0.00,0.00,0.00,79.59,0.00
35829426,528.60,421.20,107.40,0.00,0.00,0.00,76.82,528.60
35830983,1143.84,905.53,238.31,0.00,0.00,0.00,159.42,1143.84
35832250,578.35,499.65,78.70,0.00,0.00,0.00,99.93,578.35
35832384,1446.70,1145.56,301.14,0.00,0.00,0.00,214.51,1446.70
35834841,447.36,357.28,90.08,0.00,0.00,0.00,65.95,447.36
35835320,560.46,446.54,113.92,0.00,0.00,0.00,81.39,560.46
35836992,728.43,589.24,139.19,0.00,0.00,0.00,105.54,728.43
35840568,724.93,606.01,118.92,0.00,0.00,0.00,90.55,724.93
