contract_id,splitsingscode_premie,totale_premie,netto_premie,lasten,kosten,splitsingskosten,commissie,totaal_te_betalen,afkoopwaarde_einde_vorigjaar,huidige_stand
41153637,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41153837,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41154057,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41154119,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41154349,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41154516,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41154539,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41154747,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41155451,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41155465,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41155494,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41155719,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41156255,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41156579,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41156953,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41156955,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41157550,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41157557,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41157719,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41157721,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41157725,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41157727,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41158087,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41158391,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41158414,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41158870,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41165872,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41166734,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41167187,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41167337,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41167372,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41167662,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41167665,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41168133,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41168363,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41168463,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41169161,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41169518,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170030,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170273,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170284,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170292,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170609,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170710,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170759,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170799,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41170811,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171153,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171208,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171241,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171448,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171689,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171777,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171843,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171845,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41171851,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41172500,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41172559,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41172821,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41172845,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41174508,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41174556,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41174846,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175159,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175269,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175271,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175273,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175833,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175864,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41175872,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41176027,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41176041,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41176231,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41176283,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41176891,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41178295,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41179255,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41179301,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41179305,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41179318,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41179457,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41179731,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180125,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180133,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180196,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180330,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180333,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180579,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41180604,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41181170,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41181279,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41182173,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41182294,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41182359,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41182367,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41182670,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184125,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184129,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184131,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184154,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184487,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184529,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184543,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41184615,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41185365,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41185525,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41185657,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186565,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186567,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186571,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186657,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186761,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186857,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41186927,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41187425,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41187734,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41188241,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189156,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189333,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189475,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189520,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189527,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189547,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189580,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189586,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189591,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189595,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189597,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189599,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189797,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41189867,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41190252,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41190346,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41190500,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41190761,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41190762,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41190764,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191287,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191415,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191443,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191453,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191581,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191701,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191780,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191785,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41191793,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41192642,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41192962,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41192979,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41193041,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41193043,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41193549,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41194899,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41195155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41195547,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41195993,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41196099,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41196101,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41196105,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41196779,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41196898,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197101,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197357,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197385,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197398,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197422,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197551,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197711,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41197933,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41218366,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41225637,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41225693,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41225695,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41225735,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226115,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226237,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226261,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226711,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226785,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226801,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41226803,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227073,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227075,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227088,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227413,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227588,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227693,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41227860,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41228056,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41229255,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41229441,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41229443,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41230199,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41230903,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41231080,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41231324,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41231363,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41232135,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41232579,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41232581,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41233949,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41234065,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41234167,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41234317,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41235863,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236115,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236150,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236167,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236173,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236369,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236817,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41236991,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41237051,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41237250,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41237363,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41237365,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41238838,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41238840,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41238842,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41239155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41239545,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41239588,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41240041,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41240043,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41240549,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41240818,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41240976,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41241559,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41242477,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41242620,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41242892,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41242954,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41242955,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41243443,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41243832,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41243995,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41244721,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41244904,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41245039,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41245127,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41246005,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41246013,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41246910,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41247565,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41247867,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41248050,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41248077,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41248733,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41249435,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41249455,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41249515,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250146,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250356,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250388,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250511,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250580,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250899,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41250959,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41252091,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41252535,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41253193,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41253434,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41255580,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256079,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256085,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256233,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256393,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256501,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256505,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256515,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41256516,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41257113,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41257167,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41257518,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41257605,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41257673,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41258082,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41258808,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41259271,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41259273,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41259447,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41259593,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41259907,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41260965,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41261221,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41261351,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41261872,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41262007,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41264154,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41264574,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41264950,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41265479,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41265625,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41266049,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41266268,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41266270,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41267054,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41267319,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41268933,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41269635,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41269637,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41270026,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41270257,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41270464,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41270891,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41270939,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41271105,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41271319,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41272537,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41272745,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41273351,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41273665,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41274910,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41275709,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41275721,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41276081,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41276310,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41276710,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41276968,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41277455,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41277711,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278018,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278233,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278235,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278664,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278685,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278819,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41278871,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41279147,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
