guid_fid,blockretours_id,GUID,aantal,communicatietekst
19055108,53860358,3C05C00115B01A45837A0004AC1B2918,1,
19063979,53870117,09626e1c-603d-45d9-bccf-c87cb8051d76,4,
19073484,53895840,0000000000WApZ131032020072754,1,
19100999,53962769,PSII-201128963-04,4,
19128285,53989085,5d9f4b44-c9e8-4f81-bf3c-823e9449c170,3,
19133043,54009953,2240ac18-dfc3-414d-be7a-245f1193b2b5,1,
19133856,54013268,20324795-2543-4122-8ca4-849808cc2648,7,
19137026,54024231,b7ffa48a-dfc6-4b3f-8b48-2f08e9eff376,1,
19147902,54113400,cc05268a-0207-45d0-a7f7-26bad58cc01d,2,
19150319,54122846,ADE0C001F7151A45837A0004AC1B2918,3,
19166567,54166127,13f7c827-81ea-4235-b829-93da7b61a1d3,1,
19173540,54193164,PSII-203684202-01,7,
19213632,54203709,c9c45daa-0775-4de9-8568-32adc1078c0c,1,
19213740,54203871,9f8ad1cb-7e9c-4b87-8ee7-b5dcc2936c0f,1,
19219907,54215460,b3e8f088-b251-4701-8c74-fe8e8011fff7,1,
19259459,54274212,2114F001E33F1A46837A0004AC1B2918,3,
19274904,54292296,PSII-203969062-2,1,"Onderwerp: Geschil van AYAZOp datum van 16/09/2019 op het contract 010623126652Uw referentie  010623126652              -Onze referentie: 0G19A0674702In bijlage bezorgen wij u document betreffende het schadegeval."
19276238,54295341,3728ca55-7f39-4162-8e76-955489ee3277,7,
19293809,54310256,4187104d-39c0-4cfc-b931-39bdc1bd6a31,3,
19347672,54330392,7063b804-e995-4e07-a549-90c15ada496f,7,
19347747,54330509,1da35460-e41f-4600-815c-2ab60461ab7c,7,
19366788,54352167,cce0e9a8-c8b9-4471-866c-28ce33ded597,7,
19368855,54356723,PSII-204582989-01,5,
19399851,54384411,4b7237f1-c795-41e6-8ce1-c3d54cbdf187,1,
19400825,54387485,6b6991ac-926b-4a5d-a130-8409d4613d8f,2,
19400873,54387494,328ceea1-c514-465f-b60f-88844263d101,2,
19400876,54387503,5900c49f-fa39-40bb-a76b-4ce54b24d949,2,
19400933,54387512,682b0c5a-40a1-449f-826d-6c498426f6c6,2,
19400936,54387521,75ad43d0-8523-4107-b903-8c8596544c20,2,
19400975,54387855,7e2fe7de-f114-4d9d-9a9f-ccd67bec73d6,2,
19400978,54387864,02bbf9a3-34b4-4b9a-9b94-67380bf2389e,2,
19400981,54387873,18f1396b-e3d8-4f8b-92f5-c6f0a5ef106e,2,
19400984,54387881,6bfcea72-dfc6-4a99-a2db-deb61caa0626,2,
19401470,54391094,PSII-204872496-01,2,
19408979,54400085,000000000086eb130042020050134,1,
19437978,54403245,PSII-204921673-1,1,"Onderwerp: Geschil van ASIYE GOKTEKIN 2Op datum van 24/06/2019 op het contract 010623139592Uw referentie  TT/TT/19.116              -Onze referentie: 0G19A0204402In bijlage bezorgen wij u document betreffende het schadegeval."
19487933,54431253,7149bcfd-57d5-4629-ad8e-b2013d7d809d,3,
19488554,54434222,d0f758c6-c985-468d-a080-cce24a66aeae,7,
19498254,54477570,7ddcb5bf-5af3-4c4c-a43e-30b8c794ec3b,7,
19498371,54477881,467df260-321a-490a-b97b-bab85bf5d560,8,
19509260,54533046,67ada928-b4f9-4dea-abdc-ebedc73c4052,3,
19535147,54551226,bd8e237c-a318-4670-a051-83ed6ce49141,8,
19536828,54576338,dcc1a992-c100-42bf-869e-1d5800a3680a,7,
19538112,54614193,PSII-206412615-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
19539255,54620523,9b41f611-299f-4bd1-82f8-7f791733044f,1,
19541616,54628659,PSII-206473029-01,2,
19548675,54647403,PSII-206508397-01,1,
19549689,54651695,PSII-206513911-01,7,
19550421,54654783,ebd1fbd0-1f24-4ea1-86cb-bde56a002f25,5,
19550780,54656798,2720e7e1-af3e-47e8-9f21-f8b62ba39164,1,
19552691,54664316,c1cbfbc9-18ab-4a02-a585-30b8a0276c58,7,
19552998,54665460,8fc17b7e-b7f1-48fc-8672-9a733c96ca7a,7,
19556280,54671039,077fb735-4992-4491-9820-cf89c31beb92,4,
19556991,54673040,8cb58134-5cc7-4de3-9181-7f1d7f60274f,1,
19565400,54704786,PSII-206662707-01,8,
19567166,54713399,c450f4c6-fadc-425e-9c00-2565b3870eb9,7,
19575395,54719174,3257a38d-76bc-4bed-84f6-0e7efacf89f4,2,
19575864,54720449,93c1fc13-a868-4c39-a394-d4d76faca031,1,
19582751,54750918,0000000000U6ec118052020031506,1,
19586570,54766680,PSII-206814540-01,3,
19590374,54789298,876fe159-89c0-46f7-a5b5-adc038955d39,2,
19590442,54789458,PSII-206858573-2,3,"Objet: Sinistre de MK BUILDINGSurvenu le 30/04/2020 relatif au contrat 010623394743Vos références  010623394743              -Nos références : 0620A0896001Veuillez trouver ci-joint un document relatif au dossier."
19593384,54798810,89afafcc-0ccd-44be-b5cf-98b5e1d7aa5f,7,
19593386,54798826,79c29814-6c47-4b80-8fc1-d61598a95d67,7,
19638248,54816564,PSII-206950316-01,3,
19648851,54857526,PSII-207039555-01,7,
19655849,54883725,PSII-207161639-01,8,
19659978,54898673,02fb23ba-42a1-4a34-84d5-1a4fef826776,3,
19661430,54901737,0000000000yKBd127052020051704,1,
19671783,54943259,56b2e884-5295-4671-ad7e-f4da9a764591,5,
19673423,54950765,PSII-207295412-01,8,
19713872,54996156,b71d0f81-fa6c-4c8f-9b36-1512d32864b9,2,
19714098,54997229,8d20aa1f-3426-4d2d-a5d5-cd71718b223c,4,
19714137,54997244,442fe73f-d94a-477c-a173-e942e3caa355,4,
19722633,55028706,bcb1acaf-60b6-4258-a44f-6fe4d8c5de1d,3,
19725959,55043336,6d4188e5-e055-4129-87ed-90e50f7746fa,1,
19726043,55043669,PSII-207568761-04,2,
19733557,55057459,ad6a31ed-ca7c-4824-9041-89765601e20d,1,
19733642,55057595,f7362c74-64c3-4d06-851d-482afdbfc8e1,3,
19733828,55058119,4d788b38-a247-4e40-a677-4b1742980e6a,1,
19733870,55058195,60c17e36-44ba-4785-9ac9-2f487b431458,1,
19745818,55091018,0000000000eekd105062020035820,1,
19777567,55100293,30ddd21f-1768-41a6-a963-417a424c82d0,5,
19778026,55102211,37d389ac-61be-463c-9dae-333c99eacbec,3,
19779638,55114933,PSII-207690284-01,1,
19782155,55128830,8af5d18a-cdfd-45e4-919b-038a26e52f58,7,
19782181,55128862,59c5e5c7-695e-4842-a70a-c3d615a7725a,7,
19787005,55132883,PSII-208903109-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
19788658,55138495,e401f16c-2db7-42d5-b381-c266e4572720,1,
19798348,55170640,3f1b8791-0edb-47ea-afda-a14ddba686e7,7,
19800277,55199762,PSII-208996635-2,2,"Onderwerp: Geschil van STARWERK23Op datum van 13/03/2020 op het contract 010623331836Uw referentie  STARWERK23 BVBA           -Onze referentie: 0620E0334301In bijlage bezorgen wij u document betreffende het schadegeval."
19802546,55219670,PSII-209020958-01,7,
19808762,55235008,1404b727-0a0a-4f3e-ab08-af05904a8094,5,
19809505,55237091,841b1f54-a51a-4be6-8b17-71a9e59230a8,7,
19843549,55285319,884f29c1-b149-439c-8c5d-e0d3d8abf446,7,
19844107,55286639,f4e0fc0a-bb61-40f9-b9b5-4eb0fea19ea6,1,
19848410,55295446,b93476d9-7ed3-490d-9b72-ff9a591483c9,3,
19851694,55304269,a3b9aef7-dd73-4d81-b367-c5bea8128e48,4,
19851697,55304282,6e89d8ae-116a-42b7-8fb6-2c62c4e793f7,4,
19873690,55313527,77fc538c-5a0f-4aba-9723-4857dea4f789,7,
19873882,55313552,cc2c8f29-a1d3-49fc-8d53-8cc8372d46d2,7,
19874317,55313575,0d09cc84-f320-44f3-88f8-296fda35e7c7,7,
19907077,55314892,1aaef4a1-8e0b-4f03-ab3a-68e66283b385,8,
19916576,55336811,68d1df75-6ee9-4369-b986-d14f7e274154,1,
19923962,55342180,PSII-209434652-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
19924103,55342367,34a04730-f9fa-424a-a264-7d5da32b413c,7,
19926928,55348823,c6920193-dcc9-497f-bcaa-c3e02d609442,5,
19927657,55351087,96f9c197-8295-43d5-add4-cfe63f39ce09,1,
19932932,55368962,182aa018-41f6-44e9-8670-69b0bc3c5a72,7,
19946531,55390544,ef8049a7-ef87-4df5-a228-d37747e9465f,7,
19947004,55391719,c7c3e666-2473-4334-8f53-0e75085b57ce,7,
19949204,55395953,PSII-209559449-01,7,
19981631,55435543,PSII-209571903-2,2,"Onderwerp: Geschil van SAFRAN YUSUFOp datum van 19/04/2019 op het contract 010623301546Uw referentie  010623301546              -Onze referentie: 0619H0863101In bijlage bezorgen wij u document betreffende het schadegeval."
19981634,55435549,000000000086ie117062020065952,1,
19981679,55435561,59941bfa-cd6e-43ac-ac14-51f23b337992,3,
19982638,55440542,2cf8c79c-3377-436e-8323-0715a9de2f5b,1,
19984861,55447282,19622820-4889-4f1d-9160-3f9db1a1059b,5,
19993510,55470419,PSII-209790392-2,1,"Onderwerp: Geschil van AYAZOp datum van 16/09/2019 op het contract 010623126652Uw referentie  010623126652              -Onze referentie: 0G19A0674702In bijlage bezorgen wij u document betreffende het schadegeval."
20032651,55479317,d0ac6497-1ecc-4b50-8325-5586e114503e,1,
20035936,55486033,f607b575-6a00-4526-8ab2-c7efead09942,7,
20038855,55495522,beaf98ae-c3f3-482b-ac85-d0f30464001f,7,
20039081,55496291,979e3897-3673-4a22-a627-457affc7ff60,8,
20043959,55504033,f34f1725-3246-40dc-9537-533a2d0f94c7,3,
20048144,55517897,74478136-6e67-40ae-ac69-7728e72404a2,1,
20050732,55526569,PSII-209908638-2,4,"Onderwerp: Geschil van STARWERK23Op datum van 20/06/2020 op het contract 010623542130Uw referentie  010623542130              -Onze referentie: 0620A1031701In bijlage bezorgen wij u document betreffende het schadegeval."
20052943,55531796,PSII-209917229-2,1,"Onderwerp: Geschil van AYAZOp datum van 17/03/2020 op het contract 010623126652Uw referentie  01 06 23126652            -Onze referentie: 0620A0585201In bijlage bezorgen wij u document betreffende het schadegeval."
20053006,55531865,PSII-209917333-2,1,"Onderwerp: Geschil van AYAZOp datum van 17/03/2020 op het contract 010623126652Uw referentie  01 06 23126652            -Onze referentie: 0620A0585201In bijlage bezorgen wij u document betreffende het schadegeval."
20059010,55542295,aa845f89-99c0-4542-9920-cfb62b1d94c8,3,
20059084,55542367,932933d1-0fb4-45a1-9fc5-c80c80416bec,3,
20059102,55542451,42dcdaf5-7345-4d85-a0a7-c6b6acb2c1ae,3,
20063771,55545287,PSII-210127501-2,2,"Onderwerp: Geschil van AYAZOp datum van 17/03/2020 op het contract 010623126652Uw referentie  01 06 23126652            -Onze referentie: 0620A0585201In bijlage bezorgen wij u document betreffende het schadegeval."
20065270,55555475,17a71382-1a39-434e-9004-511522d9ad9c,2,
20065709,55556774,843b4366-51f2-4207-a446-ebee0d2a55ab,4,
20066219,55558691,bf5ff5ad-b16e-4500-8172-3e52285ec3b8,1,
20066311,55558996,7ae4177f-b7a3-42ec-b2da-026930ec4dd7,1,
20067617,55563724,8f4a0250-2be3-48e3-a866-bd39c38a9438,6,
20073436,55578946,PSII-210173312-04,4,
20073511,55579162,0aab0459-a28f-4396-859f-88ff1d9ab3b3,2,
20074547,55580840,2f6c5e70-1efd-4a13-8ea5-c54f6793f8c5,7,
20080597,55584622,7861599798cb46c69c24bd205699efb0,3,
20087141,55587751,PSII-210214082-2,2,"Onderwerp: Geschil van ESSAOp datum van 24/06/2020 op het contract 010623380908Uw referentie  010623380908              -Onze referentie: 0620E0587701In bijlage bezorgen wij u document betreffende het schadegeval."
20096461,55613603,0cadd79e-d2a6-4563-a262-676f6ac44a74,7,
20096563,55613726,8faaf495-6a9b-4f53-a51b-7a1cf984c253,7,
20176325,55648457,119f8e13-7893-4ccc-bdf0-11a7d0e58ec1,1,
20183599,55666742,PSII-210453311-01,7,
20183735,55667068,ca5230b2-77b8-4260-985b-f3db4f5aa70c,3,
20183794,55667210,ede44c74-80c3-4142-9217-cd2761b7c894,7,
20185025,55670350,PSII-210459672-2,2,"Objet: Sinistre de MK BUILDINGSurvenu le 30/04/2020 relatif au contrat 010623394743Vos références  010623394743              -Nos références : 0620A0896001Veuillez trouver ci-joint un document relatif au dossier."
20185291,55671140,PSII-210460892-01,7,
20186162,55672606,7a9c33d0-70ee-43c7-b18b-ac48ece8c233,7,
20197589,55680844,3428adf4-63c6-416d-bad5-78abc750b842,4,
20199320,55684883,73fda065-9e7f-4462-9086-95cdb4dbb1ce,2,
20200198,55688054,72cb1a4b-9207-428c-8b4b-c7276057a822,1,
20200442,55689061,a51b784c-8f75-44be-bada-f287d153e360,2,
20202971,55695515,50d9309c-f30a-49e2-baad-8f7ac0d1faaf,3,
20202974,55695527,468ee065-bb96-4fc1-9994-86c77e186277,3,
20203165,55696171,f60320b6-c68f-4c7b-b1e7-2e5526f7ad12,3,
20203168,55696183,06052cf4-377f-47c5-a823-b6eef346591a,3,
20204315,55705039,1b60269a-5fb1-4746-a8f5-2c254e1d7a8d,1,
20205989,55710071,96899355-e056-479d-9863-5accbe8fd8c5,3,
20205992,55710083,6a9808a2-a36a-4ea1-bcdc-c1f44c4a025a,3,
20208313,55711523,08AB00014FCB1A4C837A0004AC1B2918,1,
20208332,55711528,543EC0014FD11A4C837A0004AC1B2918,1,
20208610,55711570,AFD1500150041A4C837A0004AC1B2918,1,
20215862,55716071,01f42165-ac30-4804-9e10-d0ae0b3ec24d,2,
20216147,55717238,3996a7e5-a535-4d5d-8e14-9d64fb531eb8,5,
20223196,55735511,2dbd7e0d-308c-4404-a982-62442e8b2a87,3,
20223469,55737347,PSII-210679813-01,7,
20243095,55753354,PSII-210765794-01,8,
20243122,55753453,5dd251bd-8355-4fdf-8f9e-de403e2ef8fc,1,
20243167,55753528,a52b3c92-2657-4e1a-8c3f-e9e32e51f8d5,1,
20246939,55762820,PSII-210780997-01,7,
20259028,55778269,94fb6939-26c9-44ec-9211-c2470d693f95,1,
20262254,55788751,e6ebcf1d-c597-43a5-ae9e-7f25eab0e5ea,7,
20262349,55789274,2cbf6cc7-e333-4c00-975a-2269157d06a1,4,
20262449,55789781,8efe2c1a-a597-46e3-985a-6c78226dd76a,1,
20262988,55792612,1b790bf2-c986-4c93-94d8-1869f55aae30,4,
20264089,55798712,73538c4d-75d1-4980-9b74-dc01ae073b5b,3,
20265214,55805045,ddcc7e61-0ca7-42df-b760-26ffb826d922,4,
20268872,55826117,42630f3d-f4dc-4f50-b4e2-79217647801a,2,
20269315,55828793,PSII-211084895-04,4,
20275940,55863802,811d48e3-1134-4edb-a162-18bfc5d40eb7,2,
20275969,55863817,PSII-211257010-01,4,
20277154,55870403,PSII-211760965-01,5,
20277644,55872854,bb64137a-de0f-474a-8f4a-856bcd7798a7,7,
20278187,55875769,PSII-212253206-01,5,
20278267,55876060,PSII-212293711-01,7,
20278295,55876084,PSII-212298903-01,7,
20283652,55910018,84568af7-c003-41c3-8de0-201b4d6cb2b5,1,
20284417,55913827,a2490bea-bf77-4f36-973d-580adac8334e,7,
20289572,55961998,f8dd5eab-d79a-47f5-9140-845342a73883,7,
20290226,55966015,PSII-212665139-01,7,
20291317,55985009,d321b483-afbd-4683-857f-b73145448dfa,1,
20295878,56023663,PSII-214031741-04,4,
20297909,56050237,137c2e0d-acbd-45ca-a976-f91e8e256180,1,
20301034,56067701,77d58b7e-bfcf-49d3-a11a-d4e423a0a4e0,3,
20301053,56067778,4b16afe1-8146-4384-8a38-457ddb35c281,3,
20304179,56084150,369FF0015FBE1A4D837A0004AC1B2918,1,
20304197,56084260,6A45D0015FCA1A4D837A0004AC1B2918,1,
20305414,56091595,16bad34e-d693-4969-8eef-92751b8ca87a,7,
20305742,56093285,949d288d-08ee-4eca-ae16-f6f334fc57e0,5,
20309720,56114440,f57c7cef-254c-406c-9df5-3ea83e923f0d,1,
20312279,56128277,be445a49-6833-46cf-a913-ff85bbc4c14b,2,
20316347,56149147,FFII-209559449-01,7,
20317141,56153476,dfe53aec-eae5-465e-9a78-77bd6f44e0ed,1,
20317892,56157770,7deba094-c485-41fd-9893-cf404f3fcb52,7,
20330342,56179463,bdb14d0f-be35-4697-bac2-d2160e92be1b,1,
20330345,56179475,6e2b9cfc-8d00-4f71-a57a-5092d136d3a6,3,
20330348,56179487,c7d258ff-5577-4afd-b7f1-6d00c8990c40,2,
20330351,56179514,dd1d88af-8404-44cf-915b-1afb1d9662e7,8,
20333143,56189203,PSII-214400636-01,6,
20431132,56226076,PSII-214535257-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
20436839,56238527,PSII-214573008-001,1,"Onderwerp: Geschil van Bv EssaOp datum van 20/06/2020 op het contract 010623380908Onze referentie: 0600J9354901Gelieve de bijgevoegde brief aan uw cliënt te bezorgen. Wij danken u."
20437033,56239081,PSII-214574411-001,1,"Onderwerp: Geschil van Bv EssaOp datum van 20/06/2020 op het contract 010623380908Onze referentie: 0600J9354901Gelieve de bijgevoegde brief aan uw cliënt te bezorgen. Wij danken u."
20444732,56266592,15201efb-f456-4427-9155-3f87142f0a19,5,
20464448,56305610,1aa96d32-7f3e-47db-8b51-e1273aac30d7,7,
20465506,56310809,PSII-214710508-001,1,"Onderwerp: Geschil van Yusuf SafranOp datum van 14/07/2020 op het contract 010623301546Onze referentie: 0600J9450001Gelieve de bijgevoegde brief aan uw cliënt te bezorgen. Wij danken u."
20467759,56319566,DDBD80016F221A4E837A0004AC1B2918,1,
20470072,56323723,PSII-214743561-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
20470075,56323729,PSII-214743790-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
20470240,56324083,0000000000Cl4h127072020032204,2,
20472236,56340760,bec68efa-d6be-4583-8986-91296909528a,1,
20489609,56404493,e68a238b-9a87-4088-b04b-94ce08c94be6,3,
20489612,56404505,8cf6671c-4efd-4c4e-abe0-f675b609a28c,3,
20489807,56405282,PSII-214892461-2,2,"Onderwerp: Geschil van FIRATOp datum van 29/07/2020 op het contract 010623315564Uw referentie  FIRAT BVBA                -Onze referentie: 0620E0712901In bijlage bezorgen wij u document betreffende het schadegeval."
20492575,56418104,fd16179c-07b3-4799-ace5-6250bd672694,1,
20492962,56419843,99722d88-c793-4d5d-a62c-a96c0d8bcf4f,1,
20492965,56419849,ba1d6ef2-534d-4263-9bc2-3896d8ff52d3,1,
20493775,56423401,d4c16cc7-0b57-4d49-a109-157dfb0698d5,3,
20494402,56424442,99336001AAEE1A4E837A0004AC1B2918,4,
20496398,56427772,453ea218-87b7-44c7-a1c7-c80b1eb04541,1,
20496617,56428333,6513a1d2-f156-4da1-b5a9-864954df6f76,1,
20501815,56446834,ADF5F001BC741A4E837A0004AC1B2918,2,
20501831,56446907,C6C43001BC771A4E837A0004AC1B2918,1,
20520365,56474872,PSII-215102059-04,4,
20520731,56478694,40af6a9d-5cd4-457d-b815-eb9357f1e92f,1,
20520919,56479399,269966e4-f731-4191-8366-17e4fcfe2375,2,
20521652,56481779,13c57433-b2da-44f0-86dc-f384bf15e2cc,1,
20524097,56494235,f3863ad5-2b48-4b51-9073-baa94e60efda,1,
20524121,56494355,PSII-215172618-01,1,
20528917,56537353,PSII-215087229-01,7,
20529215,56538866,9675d2f8-e6ad-4a7e-a009-058dbb4a4dda,2,
20529335,56539450,c8b880f5-99d0-4b44-8e51-a4eecc282cb4,2,
20540518,56577767,59541a6b-21c2-4252-9ba9-fb4a8fb95d38,7,
20540705,56578682,0fca0718-e78c-4bda-b449-692b4d85527a,1,
20541034,56580395,452ca4cf-f24a-426f-939b-21d0984af9c1,1,
20541053,56580466,3aca670f-7f1c-4542-9271-255633ba68eb,1,
20544931,56600561,09104ac6-f3a1-4fe8-9c72-9c9b9a7ee1e4,1,
20547139,56610232,PSII-215357921-2,2,"Onderwerp: Geschil van AYAZOp datum van 17/03/2020 op het contract 010623126652Uw referentie  01 06 23126652            -Onze referentie: 0620A0585201In bijlage bezorgen wij u document betreffende het schadegeval."
20547160,56610241,PSII-215357969-2,2,"Onderwerp: Geschil van AYAZOp datum van 17/03/2020 op het contract 010623126652Uw referentie  01 06 23126652            -Onze referentie: 0620A0585201In bijlage bezorgen wij u document betreffende het schadegeval."
20564894,56624203,7c4ae4c9-cee9-4653-a93e-2b017f6ab6f6,1,
20569636,56635427,PSII-216510132-01,3,
20581391,56695093,PSII-216717624-01,3,
20583401,56718490,PSII-216870527-01,5,
20585102,56723173,PSII-216876738-01,6,
20598488,56753351,0686acf8-c089-4e19-a9c6-ce735a22a77e,3,
20600824,56757098,PSII-217016837-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20600908,56757244,PSII-217017475-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20601218,56757823,PSII-217019457-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20601281,56757967,PSII-217019844-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20601380,56758193,PSII-217020413-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20602120,56759797,PSII-217024823-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20603213,56762305,PSII-217029609-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20603428,56762864,PSII-217030809-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20603683,56763473,PSII-217031937-1,2,"Behoudens vergissing, hebben wij van uw klant nog niet de gegevensontvangen die we nodig hebben om de definitieve afrekening van zijncontracten te kunnen opstellen. We hebben een herinnering naar uw klant gestuurd. Hierbij kopij van het document."
20620778,56795911,f3e4730a-6a6e-4b9e-b609-89f79a5515db,2,
