ft_id,fn_id,bet_id,contract_id,schade_id,nummer,datumtijd,plaintext,dropdown
10667341,10905,140594994,,,,,,
10667451,10905,140651973,,,,,,
10667611,10905,140598870,,,,,,
10667677,10905,140597498,,,,,,
10667715,10905,140568529,,,,,,
10667911,10905,140652317,,,,,,
10667977,10905,140652355,,,,,,
10668019,10905,126096282,,,,,,
10668035,10905,140652467,,,,,,
10668351,10905,140652536,,,,,,
10668471,10905,140652542,,,,,,
10668814,10905,126305683,,,,,,
10668877,10905,140584548,,,,,,
10668917,10905,140653085,,,,,,
10669013,10905,140652442,,,,,,
10669037,10905,140652383,,,,,,
10669202,10905,140654214,,,,,,
10669427,10905,140654305,,,,,,
10669578,10905,140588012,,,,,,
10669700,10905,140585768,,,,,,
10669779,10905,140655845,,,,,,
10669795,10905,140655843,,,,,,
10669847,10905,140655935,,,,,,
10670032,10905,140649857,,,,,,
10670145,10905,140655736,,,,,,
10670178,10905,140656268,,,,,,
10670356,10905,140656470,,,,,,
10670381,10905,140656511,,,,,,
10670704,10905,140656790,,,,,,
10671269,10905,140656889,,,,,,
10671936,10905,140657497,,,,,,
10672238,10905,140657792,,,,,,
10672457,10905,140599468,,,,,,
10672479,10905,140657523,,,,,,
10673077,10905,140658469,,,,,,
10673105,10905,140597414,,,,,,
10673128,10905,140657504,,,,,,
10673183,10905,140658507,,,,,,
10673429,10905,140658739,,,,,,
10673465,10905,140658741,,,,,,
10673567,10905,140658817,,,,,,
10673651,10905,140624771,,,,,,
10673783,10905,140659017,,,,,,
10673803,10905,140649110,,,,,,
10673831,10905,140659095,,,,,,
10673847,10905,140659097,,,,,,
10673863,10905,140659099,,,,,,
10674141,10905,140659477,,,,,,
10674379,10905,140659633,,,,,,
10674439,10905,140589272,,,,,,
10674610,10905,140659820,,,,,,
10674697,10905,140659881,,,,,,
10674717,10905,140659893,,,,,,
10674804,10905,140659847,,,,,,
10674825,10905,140659951,,,,,,
10675095,10905,140658794,,,,,,
10675111,10905,140658788,,,,,,
10675249,10905,140660449,,,,,,
10675298,10905,140659922,,,,,,
10676537,10905,140660923,,,,,,
10676585,10905,140660969,,,,,,
10676609,10905,140660997,,,,,,
10677387,10905,140661721,,,,,,
10677402,10905,140661722,,,,,,
10677539,10905,140660695,,,,,,
10678447,10905,140662055,,,,,,
10678490,10905,140662160,,,,,,
10678516,10905,140662206,,,,,,
10678531,10905,140662207,,,,,,
10678881,10905,140658901,,,,,,
10679163,10905,139401928,,,,,,
10679297,10905,140662778,,,,,,
10679323,10905,140662803,,,,,,
10680039,10905,140599010,,,,,,
10680113,10905,140663364,,,,,,
10680249,10905,140663445,,,,,,
10680803,10905,140663587,,,,,,
10681191,10905,140663919,,,,,,
10681247,10905,140663955,,,,,,
10681334,10905,140660105,,,,,,
10681395,10905,140663904,,,,,,
10681433,10905,140664103,,,,,,
10681771,10905,140664291,,,,,,
10681844,10905,140664330,,,,,,
10681965,10905,140664287,,,,,,
10681981,10905,140664289,,,,,,
10682083,10905,140663103,,,,,,
10682615,10905,140664799,,,,,,
10682655,10905,140483971,,,,,,
10682741,10905,140664458,,,,,,
10682800,10905,140664843,,,,,,
10682967,10905,140664951,,,,,,
10682982,10905,140664952,,,,,,
10682997,10905,140664953,,,,,,
10683109,10905,140665099,,,,,,
10683167,10905,140657527,,,,,,
10683297,10905,140665207,,,,,,
10683313,10905,140665205,,,,,,
10683564,10905,140660137,,,,,,
10683580,10905,140665374,,,,,,
10683598,10905,140665376,,,,,,
10684315,10905,140584540,,,,,,
10684786,10905,140665382,,,,,,
10684845,10905,140665263,,,,,,
10684937,10905,140679479,,,,,,
10685057,10905,140569725,,,,,,
10685107,10905,140679707,,,,,,
10685145,10905,140679717,,,,,,
10685507,10905,140679925,,,,,,
10685591,10905,140679941,,,,,,
10685619,10905,140679945,,,,,,
10685639,10905,140679965,,,,,,
10685716,10905,140588440,,,,,,
10685879,10905,140680175,,,,,,
10685895,10905,140680181,,,,,,
10686223,10905,140680485,,,,,,
10686240,10905,140680488,,,,,,
10687215,10905,140679419,,,,,,
10687328,10905,140681162,,,,,,
10687345,10905,140679973,,,,,,
10687771,10905,140681538,,,,,,
10687811,10905,140681671,,,,,,
10687915,10905,140681055,,,,,,
10687930,10905,140681724,,,,,,
10688003,10905,140681775,,,,,,
10688019,10905,140681777,,,,,,
10688551,10905,140682079,,,,,,
10688653,10905,140682147,,,,,,
10688796,10905,126095199,,,,,,
10688812,10905,140682145,,,,,,
10688915,10905,140682229,,,,,,
10689360,10905,140681696,,,,,,
10689426,10905,140682628,,,,,,
10690104,10905,140602242,,,,,,
10690401,10905,140682861,,,,,,
10691721,10905,140568541,,,,,,
10691867,10905,140682930,,,,,,
10692648,10905,140683450,,,,,,
10693326,10905,140682553,,,,,,
10693609,10905,140569017,,,,,,
10693982,10905,126091898,,,,,,
10694007,10905,140682029,,,,,,
10699115,10905,140684531,,,,,,
10699135,10905,140684481,,,,,,
10699255,10905,140684569,,,,,,
10699322,10905,129240887,,,,,,
10699535,10905,140684653,,,,,,
10699617,10905,140684681,,,,,,
10699859,10905,140684821,,,,,,
10699894,10905,140684741,,,,,,
10700115,10905,140684991,,,,,,
10700171,10905,140685089,,,,,,
10700566,10905,140685140,,,,,,
10701065,10905,140685435,,,,,,
10701080,10905,140685433,,,,,,
10701241,10905,140685537,,,,,,
10701257,10905,140685539,,,,,,
10701813,10905,140685841,,,,,,
10701899,10905,140569169,,,,,,
10702383,10905,140686081,,,,,,
10702527,10905,140664966,,,,,,
10702899,10905,140685087,,,,,,
10702950,10905,140686410,,,,,,
10703495,10905,140684661,,,,,,
10703517,10905,140686883,,,,,,
10703733,10905,140687125,,,,,,
10703767,10905,140687141,,,,,,
10703875,10905,140687227,,,,,,
10703903,10905,140687237,,,,,,
10704215,10905,140687409,,,,,,
10704530,10905,140687642,,,,,,
10704816,10905,140687800,,,,,,
10705321,10905,140688105,,,,,,
10705449,10905,140688211,,,,,,
10705532,10905,140688287,,,,,,
10705907,10905,140688537,,,,,,
10706210,10905,140688854,,,,,,
10706226,10905,140688856,,,,,,
10706257,10905,140688877,,,,,,
10706833,10905,140689299,,,,,,
10706975,10905,140689537,,,,,,
10707185,10905,140689539,,,,,,
10707487,10905,140690089,,,,,,
10707508,10905,140689307,,,,,,
10709101,10905,140691273,,,,,,
10709120,10905,140618549,,,,,,
10709203,10905,140691275,,,,,,
10709326,10905,140691368,,,,,,
10709413,10905,140690947,,,,,,
10709429,10905,140690945,,,,,,
10709615,10905,140612259,,,,,,
10710097,10905,140691961,,,,,,
10710165,10905,140692011,,,,,,
10710311,10905,140567577,,,,,,
10710416,10905,140687794,,,,,,
10710625,10905,140691993,,,,,,
10710840,10905,140586740,,,,,,
10710888,10905,140692488,,,,,,
10712705,10905,140600598,,,,,,
10713070,10905,140693308,,,,,,
10715135,10905,140694335,,,,,,
10715191,10905,140694347,,,,,,
10715460,10905,140694394,,,,,,
10716577,10905,140695029,,,,,,
10718293,10905,140696361,,,,,,
10718600,10905,140696512,,,,,,
10719892,10905,140588848,,,,,,
10720338,10905,140697230,,,,,,
10720833,10905,140697542,,,,,,
10720908,10905,140692843,,,,,,
10721689,10905,140698215,,,,,,
10721855,10905,140662144,,,,,,
10722523,10905,137495074,,,,,,
10722547,10905,140698905,,,,,,
10723129,10905,140699455,,,,,,
10724019,10905,140697672,,,,,,
10724531,10905,140700047,,,,,,
10724924,10905,140700342,,,,,,
10724940,10905,140700346,,,,,,
10725161,10905,140700441,,,,,,
10725203,10905,140700451,,,,,,
10725490,10905,140700736,,,,,,
10726457,10905,140701163,,,,,,
10726903,10905,140701274,,,,,,
10727462,10905,140701629,,,,,,
10728237,10905,140702368,,,,,,
10728423,10905,140702497,,,,,,
10730007,10905,140703001,,,,,,
10730317,10905,140703113,,,,,,
10730584,10905,140565215,,,,,,
10730644,10905,140703386,,,,,,
10730964,10905,140703217,,,,,,
10731059,10905,140703694,,,,,,
10731108,10905,140703759,,,,,,
10731158,10905,136904734,,,,,,
10732078,10905,140619795,,,,,,
10732328,10905,140704666,,,,,,
10732439,10905,140704701,,,,,,
10732493,10905,140704731,,,,,,
10732822,10905,140704861,,,,,,
10732887,10905,140596996,,,,,,
10733544,10905,140705232,,,,,,
10733829,10905,140702971,,,,,,
10734305,10905,140566649,,,,,,
10734329,10905,140705743,,,,,,
10734345,10905,140705747,,,,,,
10734365,10905,140705769,,,,,,
10734450,10905,140705824,,,,,,
10734465,10905,140705825,,,,,,
10734915,10905,140705847,,,,,,
10734999,10905,140706217,,,,,,
10735017,10905,140706223,,,,,,
10735389,10905,140706463,,,,,,
10735769,10905,140705833,,,,,,
10735818,10905,140707008,,,,,,
10736022,10905,140687343,,,,,,
10736221,10905,140692791,,,,,,
10736372,10905,140707408,,,,,,
10736387,10905,140707411,,,,,,
10736403,10905,140605350,,,,,,
10736554,10905,140707461,,,,,,
10736571,10905,140707487,,,,,,
10736773,10905,136904731,,,,,,
10736846,10905,140602670,,,,,,
10736967,10905,140707485,,,,,,
10737017,10905,140707787,,,,,,
10737343,10905,140708069,,,,,,
10737504,10905,140708177,,,,,,
10737851,10905,140708441,,,,,,
10738023,10905,140708492,,,,,,
10738319,10905,140708867,,,,,,
10738340,10905,140708874,,,,,,
10738430,10905,140708928,,,,,,
10738539,10905,140708959,,,,,,
10739247,10905,140708810,,,,,,
10739466,10905,140709497,,,,,,
10739482,10905,140709696,,,,,,
10740075,10905,140710083,,,,,,
10740179,10905,140710056,,,,,,
10740365,10905,140710207,,,,,,
10740404,10905,140710219,,,,,,
10740610,10905,140710440,,,,,,
10740654,10905,140710456,,,,,,
10740871,10905,140710465,,,,,,
10741153,10905,140709750,,,,,,
10741243,10905,140710685,,,,,,
10741327,10905,140710399,,,,,,
10741418,10905,140710920,,,,,,
10741457,10905,137167987,,,,,,
10741788,10905,140710661,,,,,,
10743185,10905,140712125,,,,,,
10744229,10905,140712685,,,,,,
10745161,10905,140712907,,,,,,
10745429,10905,140712795,,,,,,
10746113,10905,140713355,,,,,,
10746136,10905,140713369,,,,,,
10746219,10905,140713411,,,,,,
10746303,10905,140713431,,,,,,
10746417,10905,140712185,,,,,,
10746743,10905,140567333,,,,,,
10749037,10905,140714589,,,,,,
10749053,10905,140714069,,,,,,
10749121,10905,140714619,,,,,,
10749889,10905,140715035,,,,,,
10750259,10905,140715371,,,,,,
10752433,10905,140710416,,,,,,
10752562,10905,140715780,,,,,,
10752591,10905,140715778,,,,,,
10755447,10905,140716277,,,,,,
10757233,10905,140717167,,,,,,
10757263,10905,140717056,,,,,,
10757295,10905,140716693,,,,,,
10758179,10905,140717786,,,,,,
10758195,10905,140717657,,,,,,
10758757,10905,140717863,,,,,,
10758773,10905,140717851,,,,,,
10760337,10905,140719033,,,,,,
10761021,10905,140719185,,,,,,
10761114,10905,140719407,,,,,,
10761301,10905,140719541,,,,,,
10761545,10905,140719639,,,,,,
10762335,10905,140720079,,,,,,
10762853,10905,140388774,,,,,,
10762877,10905,140720365,,,,,,
10763327,10905,140720677,,,,,,
10763980,10905,140721069,,,,,,
10763996,10905,140721043,,,,,,
10764843,10905,140591996,,,,,,
10764940,10905,140721660,,,,,,
10764956,10905,140721662,,,,,,
10765493,10905,140721917,,,,,,
10767055,10905,140722583,,,,,,
10767329,10905,140722699,,,,,,
10767381,10905,140722713,,,,,,
10767555,10905,140722325,,,,,,
10767566,10905,140568041,,,,,,
10768124,10905,140723328,,,,,,
10768229,10905,140718687,,,,,,
10768681,10905,140723610,,,,,,
10769113,10905,140723939,,,,,,
10769143,10905,140724568,,,,,,
10769662,10905,140725216,,,,,,
10769968,10905,140725219,,,,,,
10771726,10905,140681123,,,,,,
10772614,10905,140726107,,,,,,
10773133,10905,140726959,,,,,,
10773241,10905,140625114,,,,,,
10773333,10905,140727063,,,,,,
10773733,10905,140727163,,,,,,
10773913,10905,140727454,,,,,,
10774066,10905,140600224,,,,,,
10774149,10905,126094603,,,,,,
10774173,10905,140727543,,,,,,
10774255,10905,140725809,,,,,,
10774336,10905,140728252,,,,,,
10774856,10905,140728692,,,,,,
10774895,10905,140679975,,,,,,
10774918,10905,140728808,,,,,,
10774960,10905,140570165,,,,,,
10775290,10905,140665215,,,,,,
10775379,10905,140729299,,,,,,
10776269,10905,140729827,,,,,,
10776960,10905,140570169,,,,,,
10777013,10905,140731015,,,,,,
10777057,10905,140728791,,,,,,
10777088,10905,140731118,,,,,,
10777377,10905,140724033,,,,,,
10777451,10905,140727628,,,,,,
10777764,10905,140731592,,,,,,
10777812,10905,140731616,,,,,,
10778603,10905,140732067,,,,,,
10779196,10905,126107373,,,,,,
10779463,10905,140732488,,,,,,
10779720,10905,140732912,,,,,,
10780607,10905,140733547,,,,,,
10780915,10905,140585640,,,,,,
10780930,10905,140733705,,,,,,
10781045,10905,140733819,,,,,,
10781079,10905,140584604,,,,,,
10781651,10905,140734199,,,,,,
10781693,10905,140734092,,,,,,
10781996,10905,140734556,,,,,,
10783076,10905,140735003,,,,,,
10783433,10905,140735247,,,,,,
10783927,10905,140568421,,,,,,
10784426,10905,140735774,,,,,,
10785119,10905,140736110,,,,,,
10785135,10905,140736108,,,,,,
10785261,10905,140736141,,,,,,
10786049,10905,140735472,,,,,,
10786991,10905,140736983,,,,,,
10787511,10905,140737399,,,,,,
10788317,10905,140566929,,,,,,
10788715,10905,140737753,,,,,,
10788969,10905,140569825,,,,,,
10788993,10905,140584732,,,,,,
10789731,10905,140738193,,,,,,
10790157,10905,140733595,,,,,,
10790319,10905,140738569,,,,,,
10790392,10905,140738626,,,,,,
10790468,10905,140738556,,,,,,
10790746,10905,140739000,,,,,,
10790991,10905,140739077,,,,,,
10792197,10905,140739865,,,,,,
10792212,10905,140739868,,,,,,
10792363,10905,140739917,,,,,,
10792912,10905,139576976,,,,,,
10792950,10905,140739886,,,,,,
10793016,10905,140740094,,,,,,
10793126,10905,140566617,,,,,,
10793160,10905,140740436,,,,,,
10794671,10905,140740997,,,,,,
10794705,10905,140740999,,,,,,
10795218,10905,140432821,,,,,,
10795341,10905,140741293,,,,,,
10795365,10905,140741295,,,,,,
10795521,10905,140740991,,,,,,
10795659,10905,140710216,,,,,,
10795915,10905,140741646,,,,,,
10796024,10905,140741615,,,,,,
10796157,10905,140569829,,,,,,
10796287,10905,140741929,,,,,,
10796858,10905,140742325,,,,,,
10796967,10905,140742441,,,,,,
10797728,10905,140742764,,,,,,
10798029,10905,140742995,,,,,,
10798045,10905,140742997,,,,,,
10798166,10905,140742714,,,,,,
10798189,10905,140743109,,,,,,
10798236,10905,140743126,,,,,,
10798253,10905,140743105,,,,,,
10798269,10905,140743135,,,,,,
10798354,10905,140743184,,,,,,
10798377,10905,140743219,,,,,,
10798764,10905,140743420,,,,,,
10798875,10905,140651678,,,,,,
10799325,10905,140743843,,,,,,
10800255,10905,140744325,,,,,,
10800431,10905,140744421,,,,,,
10800547,10905,140742723,,,,,,
10800801,10905,136888777,,,,,,
10800979,10905,140744953,,,,,,
10801780,10905,140745338,,,,,,
10801961,10905,140745469,,,,,,
10802235,10905,140745605,,,,,,
10802547,10905,140745955,,,,,,
10802563,10905,140745965,,,,,,
10802657,10905,140745599,,,,,,
10802675,10905,140746027,,,,,,
10802809,10905,140746106,,,,,,
10802945,10905,140745607,,,,,,
10803050,10905,140657932,,,,,,
10803380,10905,140746195,,,,,,
10803818,10905,140747119,,,,,,
10804041,10905,140747353,,,,,,
10804284,10905,140747586,,,,,,
10804303,10905,140747602,,,,,,
10804339,10905,140745601,,,,,,
10804852,10905,140744638,,,,,,
10805003,10905,140747829,,,,,,
10805132,10905,140748226,,,,,,
10805325,10905,140748587,,,,,,
10805340,10905,140748243,,,,,,
10805510,10905,140498767,,,,,,
10805657,10905,140686459,,,,,,
10805691,10905,140748811,,,,,,
10806175,10905,140749195,,,,,,
10806200,10905,140749268,,,,,,
10806261,10905,140749317,,,,,,
10806473,10905,140749446,,,,,,
10806489,10905,140749453,,,,,,
10806516,10905,140749482,,,,,,
10806710,10905,140749661,,,,,,
10806890,10905,140749798,,,,,,
10807349,10905,140750119,,,,,,
10807583,10905,140750371,,,,,,
10807857,10905,140750227,,,,,,
10808034,10905,140750597,,,,,,
10809747,10905,140751028,,,,,,
10810715,10905,140647985,,,,,,
10810731,10905,140647987,,,,,,
10810761,10905,140647989,,,,,,
10810783,10905,140648266,,,,,,
10810805,10905,140654358,,,,,,
10811225,10905,140751301,,,,,,
10811275,10905,140680487,,,,,,
10811337,10905,140683045,,,,,,
10811494,10905,140725240,,,,,,
10811532,10905,140728559,,,,,,
10811547,10905,140728708,,,,,,
10811565,10905,140730627,,,,,,
10811581,10905,140730629,,,,,,
10811597,10905,140730631,,,,,,
10811613,10905,140735397,,,,,,
10811654,10905,140741867,,,,,,
10811670,10905,140743133,,,,,,
10811984,10905,140751372,,,,,,
10813142,10905,140735077,,,,,,
10813266,10905,140706815,,,,,,
10813555,10905,140609315,,,,,,
10815179,10905,140752049,,,,,,
10815315,10905,140752091,,,,,,
10815347,10905,140751721,,,,,,
10815565,10905,140752157,,,,,,
10815591,10905,140752173,,,,,,
10815608,10905,140752153,,,,,,
10815643,10905,140651961,,,,,,
10816226,10905,140735079,,,,,,
10816372,10905,140752205,,,,,,
10816427,10905,140752365,,,,,,
10816453,10905,140752373,,,,,,
10816818,10905,140752478,,,,,,
10816896,10905,140752474,,,,,,
10818045,10905,140752639,,,,,,
10818263,10905,140752798,,,,,,
10818279,10905,140752805,,,,,,
10818313,10905,140679844,,,,,,
10818375,10905,140730955,,,,,,
10818391,10905,140752877,,,,,,
10818623,10905,140752987,,,,,,
10818989,10905,140704708,,,,,,
10819011,10905,140714853,,,,,,
10819823,10905,140753410,,,,,,
10820790,10905,140738565,,,,,,
10820848,10905,140700443,,,,,,
10820870,10905,140679984,,,,,,
10821046,10905,140710211,,,,,,
10821062,10905,140685144,,,,,,
10821094,10905,140708173,,,,,,
10821241,10905,140634125,,,,,,
10821277,10905,140660635,,,,,,
10821309,10905,140734203,,,,,,
10821325,10905,140734967,,,,,,
10821359,10905,140647991,,,,,,
10821383,10905,140651963,,,,,,
10821549,10905,140682227,,,,,,
10821575,10905,140686887,,,,,,
10821593,10905,140687139,,,,,,
10821609,10905,140687402,,,,,,
10821627,10905,140729245,,,,,,
10821643,10905,140729247,,,,,,
10821661,10905,140743418,,,,,,
10821945,10905,140753408,,,,,,
10822282,10905,140590002,,,,,,
10822405,10905,140751303,,,,,,
10822708,10905,140755022,,,,,,
10823125,10905,140755761,,,,,,
10823233,10905,140755879,,,,,,
10823257,10905,140755916,,,,,,
10823281,10905,137013241,,,,,,
10823779,10905,140736115,,,,,,
10823817,10905,140756191,,,,,,
10824071,10905,140756415,,,,,,
10824213,10905,140756483,,,,,,
10824411,10905,140756669,,,,,,
10824595,10905,140756761,,,,,,
10824809,10905,140756589,,,,,,
10825181,10905,140754141,,,,,,
10825651,10905,140757377,,,,,,
10825786,10905,140757434,,,,,,
10826189,10905,140757609,,,,,,
10826437,10905,140757723,,,,,,
10826496,10905,127072140,,,,,,
10826627,10905,140756449,,,,,,
10827196,10905,140758222,,,,,,
10827511,10905,140758297,,,,,,
10827576,10905,140758510,,,,,,
10827671,10905,140758551,,,,,,
10827852,10905,140758614,,,,,,
10828091,10905,140758709,,,,,,
10828526,10905,137533135,,,,,,
10829797,10905,140759349,,,,,,
10830054,10905,140759429,,,,,,
10830107,10905,140759463,,,,,,
10830165,10905,140759456,,,,,,
10830908,10905,140760075,,,,,,
10831000,10905,140760230,,,,,,
10831026,10905,140760104,,,,,,
10831069,10905,140650537,,,,,,
10831159,10905,140760399,,,,,,
10831250,10905,140760374,,,,,,
10831791,10905,140760795,,,,,,
10831826,10905,140760824,,,,,,
10831887,10905,140760863,,,,,,
10832304,10905,140761061,,,,,,
10832329,10905,140761073,,,,,,
10832575,10905,140761081,,,,,,
10832879,10905,140761117,,,,,,
10832899,10905,140761131,,,,,,
10832932,10905,140761156,,,,,,
10832949,10905,140758549,,,,,,
10833122,10905,140567645,,,,,,
10833568,10905,140761572,,,,,,
10833584,10905,140754805,,,,,,
10833627,10905,140751868,,,,,,
10833737,10905,140755887,,,,,,
10833821,10905,140587362,,,,,,
10833982,10905,140761862,,,,,,
10834038,10905,140761910,,,,,,
10834054,10905,140568021,,,,,,
10834147,10905,126111398,,,,,,
10834631,10905,140762309,,,,,,
10834857,10905,140762499,,,,,,
10835239,10905,140762805,,,,,,
10835297,10905,140569317,,,,,,
10835377,10905,140762875,,,,,,
10835534,10905,140762946,,,,,,
10835550,10905,140567329,,,,,,
10835568,10905,140762972,,,,,,
10835794,10905,140763121,,,,,,
10836058,10905,140759452,,,,,,
10836225,10905,140763689,,,,,,
10836499,10905,140753647,,,,,,
10836779,10905,140749323,,,,,,
10836903,10905,140681942,,,,,,
10837123,10905,140764199,,,,,,
10837150,10905,140569237,,,,,,
10837637,10905,140764774,,,,,,
10838135,10905,140764961,,,,,,
10838255,10905,140764837,,,,,,
10838657,10905,140765347,,,,,,
10838703,10905,140765353,,,,,,
10838727,10905,140765357,,,,,,
10838869,10905,140765461,,,,,,
10840979,10905,140765438,,,,,,
10841105,10905,140767083,,,,,,
10841329,10905,140767341,,,,,,
10841412,10905,140767365,,,,,,
10841555,10905,140767501,,,,,,
10841573,10905,140723028,,,,,,
10841589,10905,140756141,,,,,,
10841661,10905,140767623,,,,,,
10842545,10905,140768119,,,,,,
10842565,10905,140768127,,,,,,
10842941,10905,140768170,,,,,,
10843045,10905,140767902,,,,,,
10843346,10905,140768676,,,,,,
10843510,10905,140768740,,,,,,
10844699,10905,140769519,,,,,,
10845066,10905,140769924,,,,,,
10845233,10905,140755718,,,,,,
10845273,10905,140770195,,,,,,
10845305,10905,140770217,,,,,,
10845497,10905,140770353,,,,,,
10845565,10905,140770377,,,,,,
10845823,10905,139510851,,,,,,
10846508,10905,140770948,,,,,,
10846563,10905,140771025,,,,,,
10846657,10905,140771241,,,,,,
10846685,10905,140771259,,,,,,
10847482,10905,140771729,,,,,,
10847861,10905,140771993,,,,,,
10848365,10905,140771338,,,,,,
10848631,10905,140772891,,,,,,
10848701,10905,140772953,,,,,,
10848819,10905,140741176,,,,,,
10849104,10905,140772907,,,,,,
10849446,10905,140773464,,,,,,
10849473,10905,140773479,,,,,,
10849587,10905,140773527,,,,,,
10849745,10905,140773084,,,,,,
10850327,10905,140774087,,,,,,
10850369,10905,140743111,,,,,,
10850447,10905,140774267,,,,,,
10850731,10905,140774591,,,,,,
10850918,10905,140774555,,,,,,
10850957,10905,140586936,,,,,,
10851027,10905,140625878,,,,,,
10851087,10905,140774801,,,,,,
10851212,10905,140774950,,,,,,
10851737,10905,140775025,,,,,,
10851987,10905,140775379,,,,,,
10852051,10905,140774727,,,,,,
10852347,10905,140601238,,,,,,
10852726,10905,140775786,,,,,,
10853173,10905,140770271,,,,,,
10853191,10905,140770273,,,,,,
10853609,10905,140765107,,,,,,
10853799,10905,140816178,,,,,,
10854013,10905,140816298,,,,,,
10854151,10905,140816387,,,,,,
10854169,10905,140816403,,,,,,
10856155,10905,140817577,,,,,,
10856214,10905,140817321,,,,,,
10856266,10905,140817826,,,,,,
10858703,10905,140683350,,,,,,
10858827,10905,140774946,,,,,,
10858887,10905,140652791,,,,,,
10858905,10905,140818179,,,,,,
10858939,10905,140818255,,,,,,
10866597,10905,140613261,,,,,,
10866685,10905,140819035,,,,,,
10866721,10905,140819109,,,,,,
10866746,10905,140762808,,,,,,
10866897,10905,140834380,,,,,,
10866959,10905,140834383,,,,,,
10867063,10905,140834447,,,,,,
10867240,10905,140834540,,,,,,
10870423,10905,140835233,,,,,,
10870561,10905,140697613,,,,,,
10870737,10905,140567493,,,,,,
10870755,10905,140835437,,,,,,
10870773,10905,140835169,,,,,,
10870959,10905,140835557,,,,,,
10870991,10905,140835559,,,,,,
10871147,10905,140835670,,,,,,
10871237,10905,140665103,,,,,,
10874799,10905,126054958,,,,,,
10874817,10905,140836659,,,,,,
10874956,10905,140590350,,,,,,
10875211,10905,140837029,,,,,,
10882013,10905,140837745,,,,,,
10882346,10905,140837884,,,,,,
10882395,10905,140837929,,,,,,
10882685,10905,140838225,,,,,,
10882791,10905,140838247,,,,,,
10883079,10905,140838412,,,,,,
10638592,15016,126005125,,,,,,
10638596,15016,139354390,,,1,,,
10638600,15016,139354469,,,1,,,
10638603,15016,139464128,,,,,,
10638617,15016,139261172,,,,,,
10638634,15016,140605402,,,,,,
10638647,15016,140593812,,,,,,
10638660,15016,140601816,,,,,,
10638673,15016,140601788,,,,,,
10638687,15016,140585294,,,,,,
10638700,15016,140591170,,,,,,
10638713,15016,140587646,,,,,,
10638727,15016,140602194,,,,,,
10638742,15016,140605104,,,,,,
10638755,15016,140598744,,,,,,
10638768,15016,140596294,,,,,,
10638781,15016,140598604,,,,,,
10638794,15016,140587518,,,,,,
10638807,15016,140597232,,,,,,
10638821,15016,140600910,,,,,,
10638837,15016,140596844,,,,,,
10638850,15016,140597524,,,,,,
10638863,15016,140603824,,,,,,
10638877,15016,140599636,,,,,,
10638894,15016,140590382,,,,,,
10638931,15016,140605492,,,,,,
10638945,15016,140603004,,,,,,
10638958,15016,140597116,,,,,,
10638971,15016,140590304,,,,,,
10638984,15016,140604642,,,,,,
10639013,15016,140598332,,,,,,
10639027,15016,140583702,,,,,,
10639040,15016,140599910,,,,,,
10639055,15016,140599420,,,,,,
10639068,15016,140601784,,,,,,
10639094,15016,140600296,,,,,,
10639108,15016,140602964,,,,,,
10639122,15016,140594722,,,,,,
10639135,15016,140596704,,,,,,
10639148,15016,140605596,,,,,,
10639161,15016,140596354,,,,,,
10639174,15016,140605898,,,,,,
10639188,15016,140603156,,,,,,
10639201,15016,140584838,,,,,,
10639216,15016,140600204,,,,,,
10639230,15016,140596350,,,,,,
10639243,15016,140602142,,,,,,
10639256,15016,140605322,,,,,,
10639271,15016,140602944,,,,,,
10639284,15016,140601082,,,,,,
10639303,15016,140595142,,,,,,
10639317,15016,140606196,,,,,,
10639331,15016,140587634,,,,,,
10639345,15016,140599870,,,,,,
10639359,15016,140604928,,,,,,
10639373,15016,140601516,,,,,,
10639391,15016,140583730,,,,,,
10639405,15016,140600902,,,,,,
10639419,15016,140600878,,,,,,
10639433,15016,140599744,,,,,,
10639447,15016,140597952,,,,,,
10639461,15016,140597410,,,,,,
10639477,15016,140591774,,,,,,
10639491,15016,140599456,,,,,,
10639505,15016,140601702,,,,,,
10639519,15016,140604044,,,,,,
10639533,15016,140600662,,,,,,
10639547,15016,140601180,,,,,,
10639563,15016,140599724,,,,,,
10639579,15016,140599732,,,,,,
10639593,15016,140602424,,,,,,
10639607,15016,140604806,,,,,,
10639631,15016,140587808,,,,,,
10639645,15016,140597430,,,,,,
10639659,15016,140592302,,,,,,
10639681,15016,140598818,,,,,,
10639695,15016,140597720,,,,,,
10639709,15016,140603574,,,,,,
10639737,15016,140602936,,,,,,
10639751,15016,140602124,,,,,,
10639765,15016,140597212,,,,,,
10639779,15016,140601086,,,,,,
10639793,15016,140606188,,,,,,
10639811,15016,140602382,,,,,,
10639825,15016,140605390,,,,,,
10639839,15016,140585890,,,,,,
10639853,15016,140596720,,,,,,
10639867,15016,140605570,,,,,,
10639881,15016,140603342,,,,,,
10639895,15016,140601954,,,,,,
10639909,15016,140595238,,,,,,
10639923,15016,140601022,,,,,,
10639939,15016,140602286,,,,,,
10639957,15016,140597560,,,,,,
10639971,15016,140604734,,,,,,
10639985,15016,140600242,,,,,,
10639999,15016,140604502,,,,,,
10640013,15016,140600474,,,,,,
10640027,15016,140585970,,,,,,
10640041,15016,140591972,,,,,,
10640055,15016,140599176,,,,,,
10640069,15016,140592728,,,,,,
10640085,15016,140604262,,,,,,
