rel_id,bet1,bet2,bet_type_id1,bet_type_id2,relatie_type,aangemaakt,verwijderd,noodtoegang
9003060,128903940,136804423,,,6,2023-12-07,0000-00-00,0
9003063,129022821,137993098,,,6,2021-05-01,,0
9003072,129217563,139772415,,,6,2023-05-02,,0
9003075,129385377,139772418,,,6,2020-10-01,,0
9003078,129391959,139516496,,,6,2022-02-27,2024-04-09,0
9003084,129401757,139772448,,,6,2022-10-01,,0
9003097,131619156,139772488,,,6,2023-12-18,2025-08-19,0
9003103,132600290,139772494,,,6,2022-05-25,2024-10-31,0
9003117,132604892,139772505,,,6,2022-04-21,,0
9003120,132604892,139772508,,,6,2023-09-14,,0
9003123,132842417,139772511,,,6,2024-03-01,,0
9003129,133170477,139772517,,,6,2021-04-20,,0
9003132,139583048,139772526,,,6,2024-01-22,,0
9003135,134324398,139772544,,,6,2023-04-12,,0
9003153,126111964,139772550,,,6,2023-12-28,,0
9003166,139595676,139772578,,,6,2023-01-01,,0
9003171,139748074,139769511,,,6,2024-03-12,2025-10-01,0
9003466,139760145,139773640,,,6,0000-00-00,2024-07-25,0
9003547,139773796,138765501,,,3,2024-05-30,,0
9003594,139581374,139773942,,,9,0000-00-00,,0
9003609,139499692,126004757,,,9,2024-05-30,,0
9003874,139494191,139774717,,,1,0000-00-00,,0
9003927,133782921,139774851,,,3,0000-00-00,,0
9004062,139775451,139775460,,,6,2024-02-28,,0
9004065,139775451,126131041,,,9,2024-06-03,,0
9004158,139476809,139479827,,,11,2024-06-04,,0
9004161,126706697,139775886,,,2,2024-06-04,,0
9004215,126004545,139776159,,,2,0000-00-00,,0
9004666,139777176,139390741,,,9,2024-06-06,,0
9004777,139777669,134559706,,,6,2023-07-31,,0
9004780,139777669,139777672,,,8,0000-00-00,,0
9004893,139499612,139777953,,,1,0000-00-00,,0
9005061,126047595,125991127,,,9,2024-06-10,,0
9005254,126005125,137942625,,,2,2024-01-15,0000-00-00,0
9005257,126005125,139609110,,,54,2024-01-15,,0
9005466,139595148,139277591,,,9,2024-06-12,,0
9005556,139780209,139780212,,,6,2024-06-04,2025-10-01,0
9005688,126005585,139781223,,,3,0000-00-00,0000-00-00,0
9005934,137980215,139782300,,,9,0000-00-00,,0
9005937,139782300,139782306,,,6,2021-05-01,0000-00-00,0
9005970,139782289,139782369,,,3,2024-06-14,,0
9006045,139782873,126005901,,,8,2024-06-17,,0
9006048,139782927,139770480,,,9,2024-06-17,,0
9006091,139587858,139783207,,,2,0000-00-00,,0
9006103,139019796,139783264,,,6,2022-10-07,0000-00-00,0
9006316,139784359,130006362,,,9,2024-06-19,,0
9006540,139787391,139281001,,,8,2024-06-20,,0
9006600,139787550,139279367,,,8,2024-06-20,,0
9006601,139784670,139592222,,,9,2024-06-20,,0
9006631,139352354,126004545,,,9,2024-06-21,,0
9006684,139787889,139784670,,,6,2024-06-21,,0
9006780,139476809,126044938,,,6,2025-10-13,0000-00-00,0
9006871,139761783,139788430,,,1,0000-00-00,,0
9006874,139788430,139788433,,,3,0000-00-00,,0
9007008,139771305,126119819,,,3,2024-06-24,,0
9007332,139789981,139790028,,,5,0000-00-00,,0
9007375,139277722,139790239,,,3,0000-00-00,,0
9007476,126131041,126005301,,,2,2024-06-27,,0
9007486,139790701,139790698,,,3,2024-06-27,,0
9007542,139790868,126129406,,,9,2024-06-27,,0
9007593,139790701,137275486,,,11,2024-06-28,,0
9007620,137149336,139791273,,,2,0000-00-00,,0
9007624,139790868,139791322,,,1,0000-00-00,,0
9007626,139790868,139581374,,,6,2024-06-28,,0
9007630,137149336,126119585,,,9,2024-06-28,,0
9007632,126119585,139791273,,,9,2024-06-28,,0
9007645,139791457,139791448,,,3,2024-06-28,,0
9007791,139791889,133926500,,,9,2024-07-01,,0
9007795,139791913,126129406,,,9,2024-07-01,,0
9007798,139791913,139790868,,,9,2024-07-01,,0
9007869,132603416,126131041,,,9,2024-07-01,,0
9007879,134875376,126797360,,,9,2024-07-01,,0
9008043,139792806,139792809,,,3,2024-07-02,,0
9008052,139792842,139792845,,,6,2025-03-31,0000-00-00,0
9008155,139793209,138765462,,,6,2017-08-25,,0
9008293,135353689,139792299,,,9,2024-07-03,,0
9008452,139794613,139794600,,,3,2024-07-04,,0
9008475,139794625,139794642,,,1,2024-07-04,,0
9008508,139511286,139794762,,,9,0000-00-00,,0
9008542,139794868,138110636,,,3,2024-07-04,,0
9008674,139795203,139795384,,,60,0000-00-00,,0
9008706,139795548,139324517,,,9,2024-07-05,,0
9008953,139796416,126131035,,,9,2024-07-08,,0
9009217,139793623,139324579,,,8,2024-07-10,,0
9009376,139511286,139798306,,,9,0000-00-00,,0
9009474,139324579,139798782,,,8,0000-00-00,,0
9009495,139798848,134575415,,,9,2024-07-12,,0
9009504,139798807,139770480,,,9,2024-07-12,,0
9009511,139777953,136671944,,,11,2024-07-12,,0
9009702,139799490,139770480,,,9,2024-07-15,,0
9009729,126005237,138946371,,,9,2024-07-15,,0
9009814,139773955,126129406,,,41,2024-07-15,,0
9009975,139800258,139270204,,,1,2024-07-16,,0
9009984,126005257,139800309,,,9,0000-00-00,,0
9010051,139789981,139800604,,,9,0000-00-00,,0
9010075,137988394,139767667,,,1,2024-07-16,,0
9010162,139798975,139800772,,,9,2024-07-16,,0
9010368,139256623,139801356,,,1,2024-07-17,,0
9010540,140569317,139485770,,,8,2024-07-18,,0
9010558,137032660,139801786,,,9,0000-00-00,,0
9010573,126004593,139493624,,,9,2024-07-18,,0
9010905,139349957,139802985,,,9,0000-00-00,,0
9011322,139804905,139315861,,,9,2024-07-25,,0
9011328,126005301,139804935,,,9,0000-00-00,,0
9011602,139806223,139806183,,,1,2024-07-29,,0
9011625,139806288,139770480,,,9,2024-07-29,,0
9011655,139380577,126129406,,,9,2024-07-30,,0
9011811,129405278,139807122,,,41,0000-00-00,,0
9011814,139498169,139807131,,,41,0000-00-00,,0
9011862,139807350,139807353,,,60,0000-00-00,,0
9012108,139807122,139807860,,,9,0000-00-00,,0
9012283,139808737,139808740,,,1,0000-00-00,,0
9012321,139808737,139279379,,,9,2024-08-05,,0
9012502,139797720,139809796,,,1,0000-00-00,,0
9012507,139797720,139809807,,,11,0000-00-00,,0
9012672,134730553,139810416,,,4,0000-00-00,,0
9012678,139810437,128873835,,,9,2024-08-08,,0
9012744,138997404,139810797,,,2,0000-00-00,,0
9013068,139352555,139812111,,,9,0000-00-00,,0
9013071,139787391,139812117,,,6,2024-07-08,0000-00-00,0
9013074,139812117,139281001,,,9,2024-08-13,,0
9013182,139815054,139815057,,,3,2024-08-14,,0
9013407,139741215,139816005,,,41,0000-00-00,,0
9013540,139816750,139617833,,,41,2024-08-20,,0
9013593,137032732,139816867,,,3,2024-08-20,,0
9013753,139817347,139817350,,,6,2024-07-01,2024-10-01,0
9013812,139817499,139775460,,,6,2018-02-27,,0
9014251,139819290,139819303,,,1,0000-00-00,,0
9014473,139820182,139262852,,,6,2024-07-11,2025-03-31,0
9014617,139394548,139821556,,,6,2023-02-02,0000-00-00,0
9014619,139821556,138088431,,,8,2024-08-28,,0
9014622,139821576,139821573,,,6,2024-02-23,,0
9014667,139821828,139821808,,,3,2024-08-28,,0
9014770,139822519,139583051,,,6,2024-08-08,,0
9014773,139822519,139589988,,,8,2024-08-08,,0
9014776,139822519,139583048,,,11,2024-08-29,,0
9014791,139393639,126049501,,,11,2024-08-29,,0
9014841,139303004,139822800,,,9,0000-00-00,,0
9015076,139823914,139784670,,,6,2024-07-01,,0
9018297,139884939,139884954,,,1,0000-00-00,,0
9018358,139885228,139885231,,,3,2024-09-04,,0
9024321,139804935,139821573,,,9,2024-09-06,,0
9024498,139993305,139542714,,,3,2024-09-09,,0
9024708,139993950,131306853,,,3,2024-09-10,,0
9024711,139993959,139993950,,,6,2024-09-09,,0
9024996,139994821,139994827,,,6,2023-02-13,0000-00-00,0
9025021,139994917,138088431,,,6,2024-05-31,,0
9025024,126005301,139994935,,,3,0000-00-00,,0
9025176,139393639,136884698,,,11,2024-09-13,,0
9025227,139995891,139995888,,,3,2024-09-13,,0
9025233,139995903,139995888,,,6,2022-11-18,,0
9042318,140155440,140155515,,,3,0000-00-00,,0
9042483,140261868,126005421,,,11,2024-09-17,,0
9053847,139468745,140368113,,,11,2024-09-18,,0
9053929,139313039,126129406,,,9,2024-09-18,,0
9053997,139292003,140368536,,,1,2024-09-19,,0
9054000,129395094,140368536,,,2,2024-09-19,,0
9054045,140368695,139780212,,,9,2024-09-19,,0
9054100,140368500,137152150,,,9,2024-09-19,,0
9054114,140369037,140368500,,,3,2024-09-19,,0
9054168,139773499,140388774,,,4,2024-09-19,,0
9057699,140389152,126485138,,,8,2024-09-20,,0
9057868,140389675,139780212,,,8,2024-09-23,,0
9057892,139807122,140389792,,,3,2024-09-23,,0
9057897,128678727,140389152,,,8,2024-09-20,0000-00-00,0
9057898,140389792,129400959,,,8,2024-09-23,,0
9061593,140410440,139324526,,,3,2024-09-24,,0
9061723,139552278,139479827,,,11,2024-09-25,,0
9061728,140410980,140410962,,,8,2024-09-25,,0
9061731,140410983,140410980,,,6,2023-11-16,0000-00-00,0
9061735,140411002,140410990,,,3,2024-09-25,,0
9061758,126095199,139798782,,,1,2024-09-25,,0
9061873,139476809,126005405,,,6,2024-09-26,2025-10-13,0
9061902,140368899,139824096,,,4,2024-09-26,0000-00-00,0
9061971,139539612,140411991,,,1,0000-00-00,,0
9065460,140431797,140368899,,,6,2022-05-03,,0
9065617,139617833,140432491,,,1,0000-00-00,,0
9065823,139807122,129400959,,,8,2024-10-01,,0
9065856,140433531,139319774,,,11,2024-10-01,,0
9065985,139554651,136671944,,,11,2024-10-01,,0
9066091,140434621,130186098,,,4,2024-10-03,,0
9066117,140434665,126119819,,,41,2024-10-03,,0
9066124,139499612,136671944,,,11,2024-10-03,,0
9066220,140434885,139506277,,,9,2024-10-03,,0
9066223,140434897,140434885,,,9,2024-10-03,,0
9069115,140442418,139542714,,,9,2024-10-04,,0
9069118,140442418,139738222,,,9,2024-10-04,,0
9069132,126120443,128874966,,,8,2024-10-04,,0
9069135,140442471,126120440,,,2,2024-10-04,,0
9069138,140442471,126120443,,,3,2024-10-04,,0
9069291,126116677,139770480,,,6,2021-07-01,0000-00-00,0
9069324,140442933,140442939,,,6,2024-01-01,,0
9069340,140442933,140443003,,,8,2024-10-07,,0
9069489,138781535,140443692,,,9,2024-10-08,,0
9069492,140443701,139394548,,,9,2024-10-08,,0
9069546,140443944,139822519,,,9,2024-10-08,,0
9069555,140443947,139770480,,,9,2024-10-08,,0
9069679,140434378,126005125,,,8,2024-10-09,,0
9069690,138089550,126091933,,,8,2024-10-09,,0
9069748,140444605,139775886,,,6,2024-10-07,,0
9069751,139775886,126092982,,,1,2024-10-09,,0
9069754,139775886,134730553,,,2,2024-10-09,,0
9069757,139775886,129791787,,,2,2024-10-09,,0
9069781,140444605,129791787,,,16,2024-10-07,0000-00-00,0
9069784,140444605,134730553,,,16,2024-10-07,,0
9069796,140444640,139345040,,,9,2024-10-09,,0
9069886,140445181,140445165,,,6,2024-06-04,,0
9070213,140446744,132648422,,,9,2024-10-14,,0
9070218,140446749,140446752,,,3,2024-10-14,,0
9070245,139513817,139319794,,,3,2024-10-14,,0
9070506,137942625,126112673,,,1,2024-10-15,,0
9070791,139673282,140431882,,,9,2024-10-17,,0
9070794,140449044,139819290,,,6,2024-10-17,2025-01-31,0
9070800,140449230,140449044,,,8,2024-10-17,,0
9070803,140449044,140409999,,,6,2025-02-01,0000-00-00,0
9070843,140449732,140449230,,,6,2024-05-10,2024-05-20,0
9070929,125926506,139581174,,,11,2024-10-18,,0
9070990,140450260,132370428,,,3,2024-10-18,,0
9070995,138969498,133999815,,,9,2024-10-18,,0
9070998,126121048,140450274,,,6,2017-03-15,0000-00-00,0
9071007,132600437,140450274,,,8,2024-10-18,,0
9071107,140450620,138975430,,,6,2024-10-11,,0
9071142,140450832,139547244,,,3,2024-10-21,,0
9071172,140451006,139018422,,,41,2024-10-21,,0
9071469,140451984,139299764,,,9,2024-10-23,,0
9071626,140452765,126107219,,,6,2022-02-25,0000-00-00,0
9071629,140452765,139590734,,,11,2024-10-24,,0
9072000,140453907,136671944,,,2,2024-10-28,,0
9072009,140454147,130155750,,,41,2024-10-28,,0
9072012,140454147,139506277,,,41,2024-10-28,,0
9072183,140454147,126797360,,,8,2024-10-29,,0
9072225,140454840,139884939,,,9,2024-10-29,,0
9072288,139790239,139341286,,,8,2024-10-30,,0
9072313,140455192,140454147,,,9,2024-10-30,,0
9072316,140389263,140455209,,,6,2024-10-30,,0
9072340,140455318,140455311,,,6,2024-01-01,,0
9072355,140455318,140455366,,,8,2024-10-30,,0
9072372,140455377,126701726,,,9,2024-10-30,,0
9072420,140455596,140455599,,,6,2024-10-24,,0
9072423,140455596,139582701,,,8,2024-10-31,,0
9073031,126054474,126131041,,,6,2024-06-30,,0
9073033,126054474,139609110,,,8,2024-10-01,,0
9073048,139527900,140458468,,,8,0000-00-00,,0
9073181,140459151,140459156,,,6,2023-06-23,2024-12-02,0
9073215,140459241,139524057,,,9,2024-11-06,,0
9073220,140459241,140459151,,,8,2024-11-06,,0
9073346,139521183,140459681,,,3,2024-11-07,,0
9073529,140453907,139507254,,,2,2024-11-08,,0
9073682,140463503,140463636,,,3,2024-11-12,,0
9073731,140463888,139753890,,,9,2024-11-12,,0
9073892,134875376,140465054,,,8,2024-11-13,,0
9074001,139270204,140465508,,,9,0000-00-00,,0
9074039,140465642,126120440,,,2,2024-11-14,,0
9074052,140465642,140465666,,,3,2024-11-14,,0
9074055,140465642,128874966,,,8,2024-11-14,,0
9074060,140465696,139790239,,,9,2024-11-14,,0
9074181,140466186,140466180,,,2,2024-11-15,,0
9074232,126701726,140466288,,,3,0000-00-00,,0
9074373,139605716,139380589,,,8,2024-11-18,,0
9074397,140466846,140466840,,,6,2024-11-15,,0
9074403,140466840,126005409,,,8,2024-11-18,,0
9074442,140467044,140455842,,,9,2024-11-18,,0
9074451,140467101,137038060,,,41,2024-11-18,,0
9074504,140467301,140467304,,,6,2023-12-14,,0
9075056,140469125,140469008,,,1,2024-11-21,,0
9075375,140470269,139145056,,,1,2024-11-25,,0
9075612,139777176,140470650,,,9,0000-00-00,,0
9075624,140470656,138088431,,,9,2024-11-25,,0
9075804,139753108,140471223,,,9,2024-11-26,,0
9075819,140471312,140471309,,,6,2023-10-25,,0
9075822,140471319,140471312,,,3,2024-11-26,,0
9075825,140471319,140471309,,,8,2024-11-26,,0
9075848,137172247,138974032,,,9,2024-11-26,,0
9075993,126129688,140471892,,,3,0000-00-00,,0
9076004,140471945,130533554,,,9,2024-11-27,,0
9076173,140472741,137032660,,,9,2024-11-28,,0
9076268,140473210,140473214,,,3,2024-11-29,,0
9076282,133781511,140473252,,,6,2021-09-27,2025-05-01,0
9076298,140473210,140473263,,,9,2024-11-29,,0
9076521,140474307,139807122,,,6,2024-11-24,,0
9076523,140474307,126004785,,,11,2024-12-02,,0
9076551,125967484,139747830,,,1,2024-12-03,,0
9077060,139487518,140475398,,,3,0000-00-00,,0
9077091,137772674,140475456,,,3,0000-00-00,,0
9077309,140476685,139479827,,,11,2024-12-06,,0
9077312,140476685,140476688,,,6,2022-07-18,0000-00-00,0
9077320,126131035,126005301,,,6,2024-11-25,,0
9077368,132603416,139779246,,,11,0000-00-00,,0
9077413,140477107,140477104,,,6,2017-01-17,,0
9077416,140477104,139296911,,,11,2024-12-09,,0
9077513,138935298,140477363,,,3,0000-00-00,0000-00-00,0
9077668,140478142,140478130,,,6,2024-12-10,2025-01-16,0
9077671,140478130,126129406,,,9,2024-12-10,,0
9077672,140478124,140478130,,,9,2024-12-10,,0
9077887,140478637,139399022,,,9,2024-12-11,,0
9078377,136886435,136886242,,,1,2024-12-13,,0
9078553,139782774,137172247,,,2,2024-12-16,,0
9078671,140481224,139790239,,,9,2024-12-17,,0
9078707,139497452,140481224,,,2,2024-12-17,,0
9078979,140482423,140482414,,,6,2019-06-28,,0
9079018,140482606,132842363,,,6,2023-02-16,0000-00-00,0
9079189,140482990,140482993,,,6,2019-12-18,2025-11-19,0
9079223,126310991,140483261,,,3,0000-00-00,,0
9079270,139487411,140483473,,,16,0000-00-00,,0
9079289,140483531,140483261,,,1,2024-12-20,,0
9079292,140483531,126310991,,,1,2024-12-20,,0
9079357,139401928,140483899,,,9,0000-00-00,,0
9079402,140483971,139790239,,,9,2024-12-23,,0
9079403,139401928,140484032,,,2,0000-00-00,,0
9079406,140484032,140483899,,,9,2024-12-23,,0
9079655,140485136,126020382,,,41,2024-12-27,,0
9079658,140485136,139695753,,,41,2024-12-27,,0
9079666,140484802,140485195,,,3,2024-12-27,,0
9079687,140485241,140485249,,,3,0000-00-00,,0
9079693,140485303,139797073,,,6,2024-11-26,,0
9079696,139797073,136349627,,,6,2022-11-18,,0
9079768,129392205,140485597,,,41,0000-00-00,,0
9079792,140467101,140485654,,,9,0000-00-00,,0
9079805,140443701,138088431,,,9,2024-12-30,,0
9079825,140485804,139393639,,,8,2024-12-30,,0
9079931,126005577,140486261,,,8,1970-01-12,,0
9079964,126049345,140486519,,,1,0000-00-00,,0
9079967,140486519,138003114,,,2,2024-12-31,,0
9079970,129405290,140486519,,,2,2024-12-31,,0
9080005,126004749,140486701,,,1,2025-01-02,,0
9080077,137998357,137998354,,,6,2025-01-02,,0
9080164,139384834,139401928,,,6,2022-03-22,0000-00-00,0
9080228,140487614,140487601,,,1,2025-01-03,,0
9080320,140487601,140487976,,,1,0000-00-00,,0
9080335,139715074,139673376,,,4,2025-01-06,,0
9080347,140488111,140488102,,,6,2024-06-18,,0
9080459,129392205,140488400,,,41,0000-00-00,,0
9080477,140488454,140488457,,,3,2025-01-07,,0
9080485,140488454,126712901,,,2,2025-01-07,,0
9080491,126004565,140488454,,,8,2018-03-08,,0
9080621,139806223,139741023,,,1,2025-01-07,,0
9080624,139806223,140488499,,,1,2025-01-07,,0
9080816,126129688,126132034,,,9,2025-01-08,,0
9080896,140489959,140489944,,,3,2025-01-09,,0
9080899,140489944,140489971,,,1,2025-01-09,,0
9080917,140490050,132370428,,,8,2025-01-09,,0
9080926,140490109,140489971,,,3,2025-01-09,,0
9081047,138714432,130564748,,,8,2025-01-09,,0
9081139,140490748,126130243,,,41,2025-01-10,,0
9081277,132370428,140491051,,,6,2025-01-01,0000-00-00,0
9081280,140491051,140450260,,,6,2024-03-11,,0
9081281,140491054,140491051,,,16,2025-01-11,,0
9081313,139753120,140491267,,,1,2025-01-13,,0
9081377,140491394,140491400,,,6,2021-07-08,,0
9081380,140491394,140484514,,,9,2025-01-13,,0
9081406,140491429,140491432,,,9,0000-00-00,,0
9081410,126004821,125991127,,,8,2025-01-13,,0
9081482,140491546,139488934,,,41,2025-01-13,,0
9081560,140492009,140491394,,,8,2025-01-14,,0
9081746,140492882,140492879,,,6,2024-10-29,,0
9081749,140492885,140492879,,,6,2024-10-29,,0
9081752,140492885,140492882,,,1,2025-01-15,,0
9081757,140492935,140492932,,,1,2025-01-15,,0
9081955,140493469,140454840,,,9,2025-01-16,,0
9081958,140493472,140454840,,,9,2025-01-16,,0
9081961,140493472,140493469,,,9,2025-01-16,,0
9081964,140493472,139884939,,,9,2025-01-16,,0
9081988,140493535,140493506,,,6,2024-12-19,,0
9081991,140493541,140493506,,,6,2023-12-21,0000-00-00,0
9081992,140493541,140493535,,,3,2025-01-16,,0
9082028,140493506,139693935,,,11,2025-01-16,,0
9082031,140493686,139693938,,,2,2025-01-16,,0
9082054,140493751,140478130,,,6,2025-01-16,2025-04-01,0
9082174,139605654,140494441,,,1,0000-00-00,,0
9082177,139262849,140494459,,,6,2025-01-01,,0
9082322,126712901,140495003,,,1,0000-00-00,,0
9082351,139807350,140495122,,,3,0000-00-00,,0
9082397,140495254,140495267,,,6,2023-12-26,,0
9082457,139550454,140495498,,,9,0000-00-00,,0
9082490,140495591,140495594,,,6,2023-09-08,,0
9082492,140495591,140495599,,,6,2023-09-04,,0
9082495,140495591,137275486,,,11,2025-01-21,,0
9082507,140495653,139550451,,,8,2025-01-21,,0
9082585,139262849,140495881,,,11,0000-00-00,,0
9082667,139993959,139593531,,,11,2025-01-22,,0
9082750,140496452,140496466,,,6,2024-12-17,,0
9082765,140467301,140496514,,,11,2025-01-22,,0
9082973,126049498,126049501,,,1,0000-00-00,,0
9082976,126049498,126047580,,,3,0000-00-00,2007-03-20,0
9083020,140497900,139208507,,,3,2025-01-24,,0
9083029,140497921,132600437,,,6,2023-09-27,,0
9083032,140497921,132481779,,,6,2023-09-27,,0
9083035,140497921,126121048,,,8,2025-01-24,,0
9083069,140498081,140498084,,,6,2025-01-15,,0
9083089,140498167,140498164,,,6,2024-08-06,0000-00-00,0
9083092,140498164,139693935,,,11,2025-01-24,,0
9083335,126054474,140498770,,,8,0000-00-00,,0
9083338,140498770,140498767,,,9,2025-01-27,,0
9083465,140499035,139330519,,,6,2023-01-31,,0
9083468,140499035,139330516,,,6,2023-01-31,,0
9083528,140499224,132602502,,,1,2025-01-28,,0
9083531,140499224,140499227,,,6,2020-10-16,,0
9083534,137072723,140499224,,,6,2021-10-01,,0
9083674,140499598,139605716,,,8,2025-01-28,,0
9083680,136631392,140499652,,,8,0000-00-00,,0
9083894,140500493,132035819,,,8,2025-01-30,,0
9083918,140500553,140500550,,,6,2025-01-16,0000-00-00,0
9083924,140500568,126095511,,,1,2025-01-30,,0
9083927,140500568,126095519,,,1,2025-01-30,,0
9084145,139514784,140501386,,,3,2025-01-31,,0
9084283,140471319,140501935,,,2,2025-02-03,,0
9084295,126006005,140502023,,,8,0000-00-00,,0
9084428,139550451,140502581,,,8,2025-02-04,,0
9084474,139527900,140502837,,,8,0000-00-00,,0
9084495,139527900,140502900,,,8,0000-00-00,,0
9084512,140502977,126005001,,,8,2025-02-04,,0
9084566,139550058,140503187,,,41,0000-00-00,,0
9084569,139586136,140503187,,,41,2025-02-05,,0
9084689,126090866,126047580,,,11,2025-02-05,,0
9084794,140503613,140503590,,,6,2025-01-30,,0
9084912,140504055,140504027,,,2,2025-02-06,,0
9084920,140501599,140501596,,,6,2025-02-06,,0
9084927,139500380,140504127,,,9,0000-00-00,0000-00-00,0
9085076,140434555,126131041,,,1,2025-02-07,,0
9085196,140505269,126004785,,,11,2025-02-10,,0
9085259,140505458,139314629,,,8,2025-02-10,,0
9085262,140505476,140505458,,,6,2025-02-10,,0
9085269,139550451,139733268,,,11,2025-02-10,,0
9085406,140506035,140455366,,,6,2025-02-03,2025-04-01,0
9085422,139743126,140506059,,,1,0000-00-00,,0
9085425,140506059,140506062,,,9,0000-00-00,,0
9085439,140506100,140506062,,,6,2022-09-02,,0
9085470,140455311,140506266,,,9,0000-00-00,,0
9085472,140506266,140506283,,,6,2023-03-29,0000-00-00,0
9085578,140506686,140506689,,,6,2022-06-27,0000-00-00,0
9085580,140506689,139499999,,,11,2025-02-11,,0
9085655,140507027,139795203,,,6,2025-01-30,,0
9085661,140507046,140507057,,,4,2025-02-12,,0
9085691,140507141,126120437,,,1,2025-02-12,,0
9085742,140507360,140482993,,,8,2025-02-12,2025-01-29,0
9085745,140507372,140482993,,,8,2025-02-12,2025-01-29,0
9085748,140507375,140482993,,,8,2025-02-12,2025-01-29,0
9085913,140507999,139296410,,,9,2025-02-13,,0
9085922,126005577,140508077,,,8,0000-00-00,,0
9085929,140508129,139528877,,,1,2025-02-13,,0
9086028,140508708,126131035,,,8,2025-02-14,,0
9086069,140508971,140508974,,,6,2020-12-16,0000-00-00,0
9086117,140506686,140509106,,,3,0000-00-00,,0
9086171,140509298,140446749,,,2,2025-02-17,,0
9086174,140509232,126050805,,,9,2025-02-17,,0
9086210,137038058,140509496,,,3,0000-00-00,,0
9086256,139321027,140509755,,,9,2025-02-17,,0
9086424,140506035,140455311,,,9,2025-02-18,,0
9086426,140503619,140510519,,,1,0000-00-00,,0
9086448,140502969,140510700,,,9,0000-00-00,,0
9086579,126054474,139258234,,,8,2025-02-19,2024-06-30,0
9086585,139258234,126120281,,,8,2025-02-19,,0
9087491,139581383,140522283,,,9,2025-02-21,,0
9087494,139581383,137015425,,,9,2025-02-21,,0
9087497,137015422,140522283,,,8,2025-02-21,,0
9087500,140522283,139581383,,,9,2025-02-21,,0
9087563,140522460,140522471,,,3,0000-00-00,,0
9087639,140522283,140522829,,,2,0000-00-00,,0
9087713,126714528,140523083,,,9,0000-00-00,,0
9087723,139583051,140523083,,,3,2025-02-24,,0
9087755,139381595,140523311,,,1,0000-00-00,,0
9088181,139486922,140524541,,,9,0000-00-00,,0
9088244,140524640,132078078,,,9,2025-02-26,,0
9088556,140542497,139324517,,,9,2025-02-28,,0
9088566,140542665,140542668,,,6,2024-01-09,0000-00-00,0
9088568,140542665,140542670,,,9,0000-00-00,,0
9088659,140455257,140542812,,,3,2025-03-01,,0
9088694,140542974,126791642,,,6,2025-03-03,,0
9088791,140477138,140562859,,,4,0000-00-00,,0
9088802,140562893,140562894,,,6,2023-12-27,0000-00-00,0
9088816,140495498,140562968,,,4,0000-00-00,0000-00-00,0
9088830,139321027,140563042,,,9,0000-00-00,,0
9088847,140563103,126027120,,,36,2025-03-04,,0
9088947,126027120,140563601,,,6,2025-02-04,2026-02-05,0
9089109,139499888,139597575,,,8,2025-03-06,,0
9089184,140564665,140564670,,,6,2025-02-19,0000-00-00,0
9089252,140496452,140565004,,,6,2023-12-18,,0
9089254,140565004,137275486,,,11,2025-03-10,,0
9089271,126131041,140434555,,,1,2025-03-10,,0
9089417,138729921,140565700,,,9,2025-03-12,,0
9089419,140565823,140506035,,,9,2025-03-12,,0
9089443,139675188,140565909,,,1,0000-00-00,,0
9089547,140565698,140484032,,,41,2025-03-13,,0
9089633,139182203,139513851,,,11,2025-03-14,,0
9089651,140564665,140621913,,,6,2025-02-19,0000-00-00,0
9089653,140564665,140621915,,,6,2025-02-19,0000-00-00,0
9089657,140508971,140621917,,,6,2020-12-16,,0
9089659,140498164,140621919,,,6,2024-08-06,,0
9089660,140482414,140621926,,,6,2022-08-30,0000-00-00,0
9089666,140455318,140621936,,,6,2025-02-13,,0
9089667,140431882,140621941,,,6,2024-06-05,,0
9089669,140389263,140621943,,,6,2025-01-16,,0
9089673,139807353,139807350,,,6,2023-02-16,,0
9089677,139795384,139795203,,,6,2024-07-01,,0
9089678,139615367,137945379,,,6,2025-01-01,,0
9089679,139792842,140621953,,,6,2024-10-01,2025-03-31,0
9089681,139817347,140621955,,,6,2024-10-01,,0
9089695,139610759,140621973,,,6,2024-12-05,,0
9089697,138401091,140621975,,,6,2024-07-11,0000-00-00,0
9089698,133644765,140621978,,,6,2024-11-30,,0
9089703,138959734,139507842,,,6,2024-12-31,,0
9089714,139547945,140622002,,,6,2024-01-01,,0
9089736,139493885,140622034,,,6,2025-01-15,,0
9089775,140622243,126189622,,,6,2025-01-15,,0
9089988,140588848,132078078,,,9,2025-03-18,,0
9089999,137038060,140622847,,,9,0000-00-00,,0
9090022,130533554,140623000,,,9,0000-00-00,,0
9090091,140623351,130533554,,,9,2025-03-19,,0
9090111,140623459,140623457,,,9,2024-01-22,0000-00-00,0
9090145,140623482,139550058,,,9,2025-03-20,,0
9090147,140623482,140623457,,,9,2025-03-20,,0
9090211,140623835,140623837,,,1,0000-00-00,,0
9090249,137995269,140624037,,,1,2025-03-21,,0
9090292,140507046,140484802,,,9,2025-03-21,,0
9090405,139506277,140624771,,,41,0000-00-00,,0
9090481,138675828,126005869,,,8,2025-03-25,,0
9090494,140625091,126131035,,,9,2025-03-25,,0
9090504,140625164,140625154,,,8,2025-03-25,,0
9090507,140625164,140625167,,,6,2023-12-19,0000-00-00,0
9090561,140625341,129397679,,,2,2025-03-26,,0
9090612,140625538,140523311,,,1,2025-03-26,,0
