risico_id,nummerplaat,merk,merkcode,model,modelcode,typevoertuig,gebruik,chassis,pvg,eupvg,adr,bouwjaar,vermogen,vermogen_eenheid,aandrijving,brandstof,aantal_deuren,cabrio,sportwagen,terreinwagen,coupe,financiering,cataloguswaarde,catalogusmetbtw,biv,teverzekeren,toebehoren,isbestuurder,in_rust,bonus_malus,bonus_malus_aangepast,ingebruikstelling,cilinder,zitplaatsen,stalling,modeljaar,febiacid,tweedehands,facturatiewaarde
26012455,SBRN522,LVNENG,,LX05,,L1,11,LV2NYK32XM1000100,,,,2021,300,1,,4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2021-09-10,0,10,,,,0,
26013307,2HQE416,BMW,,"2 TOURER",,VP,12,WBA6W51080EM17435,,,,2019,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2019-06-27,14960,4,,,,0,
26014366,2HQL073,FORD,,"Transit (2019) Fourgon/Combi (TT",,CT,11,WF0EXXTTRESG36637,,,,0,121,1,,2,0,0,0,0,0,0,45733.00,0.00,0.00,45733.00,0.00,0,0,0,0000-00-00,2025-11-19,1996,30,,,,0,
26014369,2HQL098,FORD,,"Transit (2019) Fourgon/Combi (TT",,CT,11,WF0EXXTTRESG37468,,,,0,121,1,,2,0,0,0,0,0,0,45733.00,0.00,0.00,45733.00,0.00,0,0,0,0000-00-00,2025-11-19,1996,30,,,,0,
26014371,2HQL119,FORD,,"Transit (2019) Fourgon/Combi (TT",,CT,11,WF0EXXTTRESG36306,,,,0,121,1,,2,0,0,0,0,0,0,45733.00,0.00,0.00,45733.00,0.00,0,0,0,0000-00-00,2025-10-08,1996,30,,,,0,
26014507,,VOLVO,,V40,,,12,,,,,0,88,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2025-10-02,2015-11-27,0,5,,,,0,
26015577,SAPZ781,XINIX,,TOURING,,L1,12,LJLTCBH64E3D00385,,,,2014,240,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2014-11-06,49,20,,,,0,
26015786,1XCW884,VOLVO,,V40,,AF,12,YV1MV74L1G2309402,,,,2015,88,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2025-10-06,2015-11-27,0,5,,,,0,
26015915,2HQT783,MERCEDES,,Vito,,CT,64,WDF44770313404573,,,,0,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,4,2025-10-07,2018-02-02,21430,3,,,,0,
26015933,,MERCEDES,,VITO,,,64,,,,,0,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,4,2025-10-06,2018-02-02,0,3,,,,0,
26016507,2DRG314,FORD,,C-MAX,,VP,12,WF0JXXWPBJDK50721,,,,2013,92,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2013-10-28,9980,4,,,,0,
26016513,2HQW305,RENAULT,,MEGANE,,AB,,VF1BA0E0516555746,,,,0,5500,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,1997-06-20,13900,50,,,,0,
26016555,2HQW305,RENAULT,,MEGANE,,VP,11,WF0JXXWPBJDK50721,,,,1997,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,1997-06-20,0,4,,,,0,
26017539,DIV,VOLKSWAGEN,,POLO,,,12,WVWZZZ6RZGY243326,,,,0,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2025-10-09,2016-04-22,0,5,,,,0,
26017548,2HRB842,RENAULT,,"KANGOO EXPRESS",,CT,64,VF1FW57B548763338,,,,2013,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2013-05-17,14610,1,,,,0,
26017703,2HRC891,FORD,,Transit,,CT,11,WF0EXXTTRESG36307,,,,0,121,1,,2,0,0,0,0,0,0,45733.00,0.00,0.00,45733.00,0.00,0,0,0,0000-00-00,2025-10-08,1996,2,,,,0,
26017808,2HRD540,RENAULT,,TRAFIC,,CT,64,VF1FL000572754476,,,,2024,81,1,,2,0,0,0,0,0,0,27570.00,0.00,0.00,27225.00,0.00,0,0,0,0000-00-00,2024-04-30,19970,2,,,,0,
26018367,1TGN332,FIAT,,500,,VP,12,ZFACF1CJXNJG29511,,,,2022,51,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2022-06-13,0,3,,,,0,
26018736,2HRJ423,FORD,,Transit,,CT,64,WF0XXXTTGXES76682,,,,2014,92,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2014-05-28,21980,2,,,,0,
26019651,2HRH676,MERCEDES,,"E 53 AMG",,,12,W1KLF6DB1SA144301,,,,0,330,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,77226.89,0.00,0,0,-2,2025-10-14,2025-02-04,0,5,,,,0,
26019811,2HRP468,HYUNDAI,,INSTER,,VP,11,KMHB15125SW030190,,,,2025,72,1,,4,0,0,0,0,0,0,20866.93,0.00,0.00,21996.74,0.00,0,0,0,0000-00-00,2025-10-14,0,3,,,,0,
26020398,,FORD,,FIESTA,,VP,12,WF0GXXGAJGBM43843,,,,2012,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-04-25,0,4,,,,0,
26020439,2HRS619,FIAT,,DOBLO,,CT,12,ZFA22300005660968,,,,2008,57,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2008-11-18,13680,1,,,,0,
26020677,2EJG431,VOLKSWAGEN,,PASSAT,,,12,WVWZZZ3CZJE004930,,,,0,88,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2025-10-16,2017-08-02,0,5,,,,0,
26020918,2GTC035,VOLVO,,XC60,,VP,12,YV1UZBMUDK1269396,,,,2018,223,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-11-11,0,4,,,,0,
26021197,2HRW269,MERCEDES-BENZ,,"CLASSE C",,VP,12,W1KAF5EB0SR296281,,,,2025,150,1,,7,0,0,0,0,0,0,54500.00,0.00,0.00,57560.00,0.00,0,0,0,0000-00-00,2025-10-16,19990,4,,,,0,
26021369,624966635,FORD,,FIESTA,,VP,12,WF0GXXGAJGBM43843,,,,2012,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-04-25,0,4,,,,0,
26021371,2HRT153,VOLKSWAGEN,,GOLF,,VP,12,WVWZZZAUZEW308081,,,,2014,90,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2014-03-24,13950,4,,,,0,
26021373,2ETJ467,VOLKSWAGEN,,PASSAT,,VP,12,WVWZZZ3CZEE155209,,,,2014,90,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2014-04-22,0,4,,,,0,
26021583,2HRR207,VOLKSWAGEN,,POLO,,,12,WVWZZZ6RZGY243326,,,,0,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2025-10-17,2016-04-22,0,5,,,,0,
26022096,MBMT435,BOMBARDIER,,CAN-AM,,TL,64,3JBLMAT11GJ00760,,,,2016,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2016-05-09,0,0,,,,0,
26022515,2HSA016,CITROEN,,JUMPER,,CT,64,VF7YC2MFB12H26334,,,,2018,96,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-08-06,19970,2,,,,0,
26022525,2HRZ817,MERCEDES-BENZ,,"CLASSE C",,VP,12,W1KAF5EB7PR122649,,,,2024,150,1,,7,0,0,0,0,0,0,56500.00,0.00,0.00,66429.00,0.00,0,0,0,0000-00-00,2024-03-14,19990,4,,,,0,
26022759,2HSB428,MERCEDES,,"B 180",,AC,12,WDD2452071J082065,,,,0,80,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2025-10-20,2006-03-09,19920,5,,,,0,
26022839,,MERCEDES,,"B 180",,,12,,,,,0,80,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2025-10-20,2006-03-09,0,5,,,,0,
26023718,1VHC202,BMW,,5,,VP,12,WBAXG3100DW40063,,,,2012,180,1,,"1 ",0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2025-10-21,2012-05-25,0,4,,,,0,0.00
26023904,2HSF600,RENAULT,,MEGANE,,VP,12,VF1KZ0F0641429541,,,,2009,96,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-10-22,0,4,,,,0,
26023939,2HSG925,MERCEDES-BENZ,,"CLASSE A",,VP,12,W1K1770861V083513,,,,2021,118,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2021-03-15,13320,4,,,,0,
26024283,2HRR292,VOLKSWAGEN,,POLO,,VP,12,WVWZZZAWZKY130844,,,,2019,70,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2019-03-04,0,4,,,,0,
26024890,2HSM935,FORD,,"Transit (2019) Fourgon/Combi/Bus",,CT,11,WF0EXXTTRBSP77022,,,,0,135,1,,4,0,0,0,0,0,0,65460.00,0.00,0.00,65460.00,0.00,0,0,0,0000-00-00,2025-10-28,1995,30,,,,0,
26024894,,RENAULT,,CLIO,,,12,,,,,0,72,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,10,2025-10-23,2004-08-20,0,5,,,,0,
26025423,2HSP117,PEUGEOT,,107,,VP,12,VF3PMCFAC88128322,,,,2007,50,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2007-04-17,9980,3,,,,0,
26025653,2HSR744,RENAULT,,MASTER,,CT,,VF1RDA00775591070,,,,0,11000,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2025-10-24,19970,30,,,,0,
26026135,DIV,RENAULT,,CLIO,,,12,VF1CB0PEG31835932,,,,0,72,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,10,2025-10-27,2004-08-20,0,5,,,,0,
26026221,2HSU754,MERCEDES-BENZ,,"CLASSE A",,VP,12,W1K1770861J226625,,,,2020,118,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2020-03-31,13320,4,,,,0,
26026337,2HBR178,OPEL,,"OPEL MERIVA",,AF,12,W0L0XCE7584171780,,,,2008,6600,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2008-02-08,13640,50,,,,0,
26027414,2HSW385,FORD,,"TRANSIT COURIER",,CT,64,WF0WXXTACWKY68589,,,,2020,56,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2020-05-15,0,1,,,,0,
26027526,2EFK700,VOLKSWAGEN,,GOLF,,VP,12,WVWZZZ1KZ5W241096,,,,2005,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2005-05-13,0,4,,,,0,
26027528,2GBW628,SEAT,,LEON,,VP,12,VSSZZZ1PZ8R111183,,,,2008,118,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2008-05-29,0,4,,,,0,
26028457,2HNM009,BMW,,1,,VP,12,WBA2R110X0V559865,,,,2016,80,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2016-02-16,14990,3,,,,0,
26028490,1NGF485,FORD,,FOCUS,,VP,12,WF0WXXGCDW6S64406,,,,2006,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-01-01,0,4,,,,0,
26028870,,VOLKSWAGEN,,GOLF,,,12,,,,,0,90,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2025-10-31,2009-04-17,0,5,,,,0,
26028895,OABR379,PORSCHE,,928,,,15,WP0ZZZ92ZFS841160,,,,0,228,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2025-10-31,1985-01-30,0,5,,,,0,
26028983,DIV,VOLKSWAGEN,,GOLF,,,12,WVWZZZ1KZAW036786,,,,0,90,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2025-10-31,2009-04-17,0,5,,,,0,
26029039,2HTB587,KUBOTA,,,,MT,94,KBCGF27BASZH91145,,,,2025,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2025-10-31,0,0,,,,0,
26029057,2HTJ001,FIAT,,500,,VP,12,ZFACF1CJXNJG03698,,,,2022,51,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2022-03-16,0,3,,,,0,
26029207,2HSP117,VOLKSWAGEN;VW,,BEETLE,,AB,12,WVWZZZ16ZDM658678,,,,2013,7700,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2013-04-05,11970,40,,,,0,
26029367,MBQR143,HONDA,,"WW 125",,M2,12,ZDCJF47A0DF016885,,,,2014,900,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2014-01-17,125,20,,,,0,
26029472,2HTM560,MERCEDES-BENZ,,"CLASSE A",,VP,12,W1K1771031J188943,,,,2021,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2021-02-11,14610,4,,,,0,
26029569,2HTN187,FORD,,FOCUS,,VP,12,WF0WXXGCDW6S64406,,,,2006,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-01-01,15600,4,,,,0,
26029697,2GPL258,Mercedes-Benz,,"Citan (2012) (WDB 415)",,CT,11,WDF4156031U246588,,,,0,81,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-06-07,1461,0,,,,0,
26029901,2HTR001,FORD,,Transit,,CT,64,WF0XXXTTGXGA17554,,,,2016,92,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2016-05-23,21980,2,,,,0,
26029963,2HTR094,LYNK&CO,,01,,VP,12,L6TCX2E70PE052768,,,,2025,132,1,,7,0,0,0,0,0,0,33598.00,0.00,0.00,33598.00,0.00,0,0,0,0000-00-00,2025-05-06,14770,4,,,,0,
26030169,2HTT529,VOLVO,,XC60,,VP,12,YV1UZH4V3T1387194,,,,2025,186,1,,7,0,0,0,0,0,0,56338.84,0.00,0.00,63363.64,0.00,0,0,0,0000-00-00,2025-11-05,19690,4,,,,0,
26030266,2HTR157,OPEL,,CORSA,,VP,12,W0L0SDL0896039744,,,,2009,59,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-03-30,0,4,,,,0,
26030272,1CGV440,"LAND ROVER",,"RANGE ROVER VELAR",,VP,12,SALYA2BX0LA275512,,,,2020,184,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2020-07-13,0,4,,,,0,
26030273,A-R-23,MERCEDES,,"GLE 53",,AA,12,W1NFB6EB3SB489639,,,,0,330,1,,7,0,0,0,0,0,0,120970.00,0.00,0.00,120970.00,0.00,0,0,-2,2025-11-12,2025-11-06,29980,5,,,,0,
26030482,2HTW146,AUDI,,A3,,VP,12,WAUZZZ8P9CA086519,,,,2012,77,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-01-03,11970,4,,,,0,
26031028,2HTY629,FIAT,,500,,VP,12,ZFA31200000889075,,,,2012,51,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-08-10,12420,3,,,,0,
26031137,2FCW167,CITROEN,,XSARA,,VP,12,VF7N1NFUN73278655,,,,2001,80,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2001-10-31,0,4,,,,0,
26031157,2HTZ706,DACIA,,BIGSTER,,VP,11,UU1DJF01675645547,,,,2025,116,1,,7,0,0,0,0,0,0,25859.50,0.00,0.00,27479.34,0.00,0,0,0,0000-00-00,2025-11-01,17890,4,,,,0,
26031228,2EHD788,Skoda,,"Fabia II (2010)",,AA,21,TMBEK25J7B3128041,,,,0,55,1,,2,0,0,0,0,0,0,11041.32,0.00,0.00,0.00,0.00,0,0,-2,2025-11-07,2011-05-02,1199,0,,,,0,
26031235,2GJS031,MERCEDES-BENZ,,"CLASSE E",,VP,12,WDD2120061B120172,,,,2014,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2014-11-26,21430,4,,,,0,
26031309,1VBH191,MASERATI,,GHIBLI,,VP,12,ZAMTS57B001122446,,,,2014,202,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2014-08-01,0,4,,,,0,
26031310,2GQM302,TOYOTA,,PROACE,,CT,64,YARVJYHVMRZ074740,,,,2025,88,1,,2,0,0,0,0,0,0,32300.00,0.00,0.00,33455.37,0.00,0,0,0,0000-00-00,2025-02-24,0,2,,,,0,
26031311,2GWT984,TOYOTA,,PROACE,,CT,64,YARVLEHS7RZ100100,,,,2025,106,1,,2,0,0,0,0,0,0,35700.00,0.00,0.00,39527.51,0.00,0,0,0,0000-00-00,2025-04-24,0,2,,,,0,
26031312,2GWT991,TOYOTA,,PROACE,,CT,64,YARVJYHVMRZ031077,,,,2025,88,1,,2,0,0,0,0,0,0,32300.00,0.00,0.00,32623.60,0.00,0,0,0,0000-00-00,2025-04-24,0,2,,,,0,
26031317,2GTV720,TOYOTA,,PROACE,,CT,64,YARVJYHVMRZ079074,,,,2025,88,1,,2,0,0,0,0,0,0,32300.00,0.00,0.00,33208.26,0.00,0,0,0,0000-00-00,2025-03-27,0,2,,,,0,
26033410,2HPF218,PEUGEOT,,"3008 - 2009",,VP,12,VF30U5FVADS050210,,,,2013,115,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2013-05-06,0,4,,,,0,
26033584,2HUF561,FORD,,KA,,VP,12,WF0UXXLTRU9A82112,,,,2009,51,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-08-03,12420,3,,,,0,
26034447,2GKH370,RENAULT,,"RENAULT CLIO",,VP,12,VF1BB1KCF26297044,964144,,,2022,4300,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2025-11-13,2002-02-25,11490,50,,,,0,
26034496,2HUH921,RENAULT,,"RENAULT PREMIUM",,TR,,VF624GPD000002253,,,,0,28600,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2010-10-04,65535,20,,,,0,
26034568,1SXE865,VOLKSWAGEN,,GOLF,,VP,12,WVWZZZAUZEW018964,,,,2013,63,1,,1,0,0,0,0,0,0,14867.77,0.00,0.00,9500.00,0.00,1,0,0,0000-00-00,2013-06-26,0,4,,,,0,
26034571,1LCL903,NISSAN,,QASHQAI,,VP,12,SJNTAAJ12U1274835,,,,2024,116,1,,,0,0,0,0,0,0,35280.98,0.00,0.00,30240.00,0.00,1,0,0,0000-00-00,2024-01-11,0,4,,,,0,
26035009,SAPH238,SYM,,Fiddle,,L1,12,LXMXGA102SXB29907,,,,2025,200,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2025-03-27,49,20,,,,0,
26035396,2HQE416,BMW,,X4,,VP,12,WBAXX110000T39059,,,,2016,140,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2016-11-02,19950,4,,,,0,
26036239,2DKC268,HONDA,,JAZZ,,VP,12,JHMGD18502S252927,,,,2003,61,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2003-03-19,0,4,,,,0,
26037009,2EED258,VOLVO,,S40,,VP,12,YV1MS76F2A2499277,,,,2009,80,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-11-20,0,4,,,,0,
26037227,2HUV108,DAF,,"XF 460 FT",,TR,,XLRTEH4300G154545,,,,0,34000,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2017-04-24,65535,20,,,,0,
26037747,1WFX361,PEUGEOT,,207,,VP,12,VF3WCKFVC33867224,413485,,,2007,54,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2025-11-19,2007-06-12,13600,5,,,,0,
26038053,2HUY949,RENAULT,,KANGOO,,CT,64,VF1KC0SAA31145496,,,,2004,70,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2004-03-17,15980,1,,,,0,
26038085,2HUZ144,RENAULT,,"MASTER E-TECH",,CT,,VF1RDAE0975416540,,,,0,10500,1,,4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2025-11-19,0,30,,,,0,
26039648,2AJJ899,BMW,,"BMW 118D",,AC,,WBAUD71000P401999,,,,0,10000,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2010-02-15,19950,50,,,,0,
26040129,2HVF523,SEAT,,TOLEDO,,VP,12,VSSZZZ1MZYB050788,,,,2000,74,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2000-02-15,15950,4,,,,0,
26040517,2HVH057,BMW,,5,,VP,12,WBA5C110X0D033336,,,,2014,105,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2014-03-25,19950,4,,,,0,
26040756,2HQR729,VOLKSWAGEN,,POLO,,VP,12,WVWZZZ9NZ6Y216576,,,,2006,47,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-04-27,11980,4,,,,0,
26040969,2HVJ947,BMW,,5,,VP,12,WBAJA91090B306636,,,,2018,135,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-04-12,19980,4,,,,0,
26041173,2GPZ967,DAF,,"XG 480 FT",,,,,,,,0,0,0,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2025-11-25,0000-00-00,0,0,,,,0,0.00
26041175,2HKN694,Scania,,R450,,,,,,,,0,0,0,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2025-11-25,0000-00-00,0,0,,,,0,0.00
26041176,2HVE929,BMW,,7,,VP,12,WBAKM41020CY76700,,,,2010,180,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2010-04-29,0,4,,,,0,
26041745,2HVM714,TESLA,,"Model 3",,VP,12,LRW3E7FS7TC671228,,,,2025,202,1,,4,0,0,0,0,0,0,32223.14,0.00,0.00,34041.32,0.00,0,0,0,0000-00-00,2025-11-20,0,4,,,,0,
26041925,2HVN250,VOLKSWAGEN,,GOLF,,VP,12,WVWZZZAUZJP097588,,,,2018,81,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-03-08,9990,4,,,,0,
26042679,2HRS732,FORD,,FIESTA,,VP,12,WF0GXXGAJGBM43843,,,,2012,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-04-25,0,4,,,,0,
26043002,2HVP141,OPEL,,CORSA,,VP,11,W0L0XCF6834102451,,,,2002,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2002-12-03,0,4,,,,0,
26043217,1WQF596,BMW,,X5,,VP,12,WBAKS410600H51404,,,,2014,190,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2014-07-28,29930,4,,,,0,
26043855,2GAB649,PEUGEOT,,3008,,VP,12,VF3M45GFRJS419763,,,,2018,133,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-10-02,0,4,,,,0,
26043863,2FMF589,OPEL,,ASTRA,,VP,12,W0LBD6EBXGG150370,,,,2000,84,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2016-09-23,0,4,,,,0,
26044609,,VOLKSWAGEN,,POLO,,VP,12,WVWZZZ9NZ6Y076124,,,,2005,47,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2005-11-04,0,4,,,,0,
26045151,,MAXUS,,"DELIVER 9",,CT,64,LSH14J7CXLA070540,,,,2021,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2021-11-08,0,2,,,,0,
26045481,2HWE250,KIA,,NIRO,,AC,12,KNACC81CGK5233159,,,,2018,7720,1,,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-11-26,15800,50,,,,0,
26045621,2HWE531,DAF,,"XF 480 FT",,TR,,XLRTEH4300G299308,,,,0,35500,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2020-07-07,65535,20,,,,0,
26046701,2HWK996,VOLVO,,XC90,,VP,12,YV1LFBABDG1067445,,,,2016,236,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2016-02-04,19690,3,,,,0,
26047009,2HWL826,FORD,,"FORD MONDEO",,AA,12,WF04XXGBB46S71505,,,,2006,9600,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2006-04-06,17980,50,,,,0,
26047208,2HWG231,MAXUS,,"DELIVER 9",,CT,64,LSH14J7CXLA070540,,,,2021,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2021-11-08,0,2,,,,0,
26047209,,TESLA,,"MODEL Y",,,12,,,,,0,338,1,,4,0,0,0,0,0,0,48834.71,0.00,0.00,48834.71,0.00,0,0,2,2025-12-05,2025-11-22,0,5,,,,0,
26047633,2HWP479,MAN,,TGX,,TR,,WMA06XZZ1HP083081,,,,0,35300,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2016-11-10,65535,20,,,,0,
26047821,2HWP830,AUDI,,Q7,,VP,12,WAUZZZ4M5LD011892,,,,2020,250,1,,7,0,0,0,0,0,0,57438.02,0.00,0.00,45500.00,0.00,0,0,0,0000-00-00,2020-01-29,29950,4,,,,0,
