rh_id,reknr_id,afschriftnr,datum,eind_datum,saldo_begin,saldo_einde,omschrijving
5394,225,227,2019-12-17,2019-12-17,37750.98,36822.36,
5396,142,30,2019-11-08,2019-12-17,295.95,396.05,
5400,142,32,2019-12-09,2019-12-17,429.64,247.68,
5403,225,228,2019-12-18,2019-12-18,36822.36,37908.55,
5404,225,229,2019-12-19,2019-12-19,37908.55,44404.46,
5407,225,230,2019-12-20,2019-12-20,44404.46,45028.16,
5410,229,72,2019-12-13,2019-12-13,1356.68,1340.88,
5411,229,73,2019-12-16,2019-12-16,1340.88,1306.18,
5414,229,74,2019-12-17,2019-12-17,1306.18,1841.18,
5418,229,75,2019-12-19,2019-12-19,1841.18,2451.02,
5420,225,231,2019-12-27,2019-12-27,45028.16,23007.13,
5423,225,232,2019-12-28,2019-12-28,23007.13,26728.75,
5424,134,18,2019-10-17,2019-12-31,11054.70,8476.62,
5428,134,19,2019-12-31,2019-12-31,8476.62,8510.62,
5431,225,233,2019-12-31,2019-12-31,26728.75,48453.87,
5435,225,1,2020-01-04,2020-01-04,48453.87,56320.33,
5438,225,2,2020-01-05,2020-01-05,56320.33,56756.96,
5439,225,3,2020-01-07,2020-01-07,56756.96,57941.56,
5443,225,4,2020-01-08,2020-01-08,57941.56,58791.34,
5444,225,5,2020-01-09,2020-01-09,58791.34,58127.67,
5447,2,53,2019-12-10,2020-01-09,17578.89,17224.03,
5450,225,6,2020-01-10,2020-01-10,58127.67,53255.04,
5451,225,7,2020-01-13,2020-01-13,53255.04,54554.91,
5456,225,8,2020-01-14,2020-01-14,54554.91,57529.63,
5459,225,9,2020-01-15,2020-01-15,57529.63,56686.77,
5460,225,10,2020-01-16,2020-01-16,56686.77,60092.70,
5464,225,11,2020-01-17,2020-01-17,60092.70,62767.58,
5466,225,12,2020-01-20,2020-01-20,62767.58,63017.20,
5470,225,13,2020-01-20,2020-01-20,63017.20,63827.86,
5474,225,14,2020-01-21,2020-01-21,63827.86,64805.86,
5476,225,15,2020-01-22,2020-01-22,64805.86,65020.65,
5478,225,16,2020-01-23,2020-01-23,65020.65,66372.69,
5479,225,17,2020-01-24,2020-01-24,66372.69,69314.94,
5480,2,1,2020-01-01,2020-01-24,17224.03,27412.76,
5486,225,18,2020-01-27,2020-01-27,69314.94,45299.64,
5489,225,19,2020-01-27,2020-01-27,45299.64,46505.07,
5494,225,20,2020-01-28,2020-01-28,46505.07,48359.86,
5495,225,21,2020-01-29,2020-01-29,48359.86,50890.55,
5498,225,22,2020-01-30,2020-01-30,50890.55,54966.95,
5500,229,76,2019-12-20,2019-12-20,2451.02,551.02,
5501,229,1,2020-01-06,2020-01-06,551.02,987.99,
5504,229,2,2020-01-24,2020-01-24,987.99,2942.99,
5507,225,23,2020-01-31,2020-01-31,54966.95,60091.35,
5515,225,24,2020-02-03,2020-02-03,60091.35,61446.62,
5522,225,25,2020-02-03,2020-02-03,61446.62,62814.62,
5526,225,26,2020-02-04,2020-02-04,62814.62,66909.09,
5527,225,27,2020-02-05,2020-02-05,66909.09,66838.39,
5533,225,28,2020-02-06,2020-02-06,66838.39,68789.98,
5535,377,1,2020-02-06,2020-02-06,0.00,1541.89,
5538,377,1,2020-01-16,2020-02-06,0.00,25.99,
5539,2,1,2020-01-21,2020-02-06,27412.76,21732.23,
5543,2,1,2020-01-27,2020-02-06,21732.23,21336.64,
5546,225,29,2020-02-07,2020-02-07,68789.98,66596.39,
5550,2,1,2020-02-04,2020-02-07,21336.64,23258.26,
5553,225,30,2020-02-10,2020-02-10,66596.39,68495.65,
5555,225,31,2020-02-10,2020-02-10,68495.65,69841.05,
5560,225,32,2020-02-12,2020-02-12,69841.05,74518.84,
5563,225,33,2020-02-12,2020-02-12,74518.84,76193.43,
5566,225,34,2020-02-13,2020-02-13,76193.43,76162.97,
5573,225,35,2020-02-14,2020-02-14,76162.97,76336.45,
5576,225,36,2020-02-16,2020-02-16,76336.45,78569.26,
5579,225,37,2020-02-16,2020-02-16,78569.26,79152.04,
5581,225,38,2020-02-18,2020-02-18,79152.04,79523.82,
5582,2,1,2020-02-04,2020-02-18,21336.64,13909.98,
5585,225,39,2020-02-19,2020-02-19,79523.82,79126.99,
5587,134,1,2020-02-17,2020-02-19,8510.62,9622.86,
5588,225,40,2020-02-20,2020-02-20,79126.99,76467.17,
5590,225,41,2020-02-21,2020-02-21,76467.17,77628.22,
5593,377,1,2020-02-21,2020-02-21,0.00,1079.01,
5596,225,42,2020-02-22,2020-02-22,77628.22,80096.26,
5599,225,43,2020-02-24,2020-02-24,80096.26,80975.30,
5602,225,44,2020-02-24,2020-02-24,80975.30,81402.78,
5605,225,45,2020-02-25,2020-02-25,81402.78,82073.14,
5606,2,1,2020-02-18,2020-02-25,11988.36,17532.99,
5608,225,46,2020-02-26,2020-02-26,82073.14,83251.32,
5609,404,0,2020-02-26,2020-02-26,100.00,150.00,
5614,225,47,2020-02-27,2020-02-27,83251.32,53374.82,
5615,142,1,2020-01-10,2020-02-27,247.68,307.50,
5618,142,2,2020-01-17,2020-02-27,307.50,1557.67,
5621,142,3,2020-01-22,2020-02-27,1557.67,57.67,
5624,142,4,2020-02-07,2020-02-27,57.67,325.83,
5627,142,5,2020-02-12,2020-02-27,325.83,419.02,
5630,225,48,2020-02-28,2020-02-28,53374.82,50008.00,
5632,225,49,2020-03-02,2020-03-02,50008.00,50619.82,
5635,225,50,2020-03-02,2020-03-02,50619.82,50970.42,
5638,225,51,2020-03-02,2020-03-02,50970.42,51814.00,
5641,225,52,2020-03-03,2020-03-03,51814.00,55117.58,
5644,229,3,2020-02-17,2020-02-17,2942.99,2892.99,
5647,229,4,2020-02-19,2020-02-19,2892.99,2872.99,
5650,229,5,2020-02-21,2020-02-21,2872.99,2866.50,
5653,229,6,2020-02-25,2020-02-25,2866.50,2860.01,
5656,229,7,2020-02-27,2020-02-27,2860.01,3035.00,
5659,229,8,2020-02-28,2020-02-28,3035.00,3015.65,
5660,225,53,2020-03-04,2020-03-04,55117.58,62534.21,
5663,225,54,2020-03-05,2020-03-05,62534.21,67520.58,
5666,225,55,2020-03-06,2020-03-06,67520.58,68226.09,
5668,134,1,2020-02-24,2020-03-09,9622.86,10736.50,
5671,134,1,2020-02-28,2020-03-09,10736.50,11936.50,
5674,2,1,2020-02-24,2020-03-09,17532.99,25963.63,
5677,225,56,2020-03-09,2020-03-09,68226.09,69678.31,
5680,225,57,2020-03-09,2020-03-09,69678.31,69737.60,
5683,225,58,2020-03-09,2020-03-09,69737.60,70387.11,
5686,225,59,2020-03-10,2020-03-10,70387.11,72602.84,
5687,225,60,2020-03-11,2020-03-11,72602.84,75351.68,
5690,225,61,2020-03-12,2020-03-12,75351.68,75533.82,
5692,225,62,2020-03-13,2020-03-13,75533.82,46742.06,
5695,225,63,2020-03-16,2020-03-16,46742.06,47753.62,
5698,225,64,2020-03-16,2020-03-16,47753.62,50349.02,
5701,225,65,2020-03-17,2020-03-17,50349.02,54227.43,
5704,225,66,2020-03-18,2020-03-18,54227.43,56264.39,
5705,2,1,2020-03-03,2020-03-19,25963.63,12061.01,
5707,134,23,2020-03-17,2020-03-19,11936.50,10736.50,
5710,2,1,2020-03-10,2020-03-19,12061.01,23046.79,
5713,225,67,2020-03-20,2020-03-20,56264.39,56265.00,
5714,225,68,2020-03-23,2020-03-23,56265.00,57571.72,
5717,225,69,2020-03-23,2020-03-23,57571.72,57704.72,
5720,225,70,2020-03-23,2020-03-23,57704.72,58385.03,
5723,225,71,2020-03-24,2020-03-24,58385.03,61514.03,
5726,142,6,2020-02-27,2020-03-24,419.02,329.03,
5729,142,7,2020-03-06,2020-03-24,329.05,580.40,
5732,142,8,2020-03-09,2020-03-24,580.40,821.54,
5734,225,72,2020-03-25,2020-03-25,61514.03,63208.12,
5735,225,73,2020-03-26,2020-03-26,63208.12,24256.60,
5737,225,74,2020-03-27,2020-03-27,24256.60,28240.35,
5740,377,1,2020-03-27,2020-03-27,0.00,4286.96,
5743,225,75,2020-03-30,2020-03-30,28240.35,31783.93,
5746,225,76,2020-03-30,2020-03-30,31783.93,32505.08,
5749,225,77,2020-03-30,2020-03-30,32505.08,33510.23,
5750,2,1,2020-03-18,2020-03-30,23046.79,5219.43,
5752,142,1,2020-03-26,2020-03-30,821.54,35.20,
5755,225,78,2020-03-31,2020-03-31,33510.23,39166.54,
5758,225,79,2020-04-01,2020-04-01,39166.54,42819.41,
5759,225,80,2020-04-02,2020-04-02,42819.41,46694.49,
5761,225,81,2020-04-03,2020-04-03,46694.49,44746.79,
5764,225,82,2020-04-06,2020-04-06,44746.79,45609.01,
5767,225,83,2020-04-06,2020-04-06,45609.01,45780.69,
5768,225,84,2020-04-06,2020-04-06,45780.69,46241.43,
5770,225,85,2020-04-07,2020-04-07,46241.43,46044.30,
5771,225,86,2020-04-08,2020-04-08,46044.30,49006.05,
5774,225,87,2020-04-09,2020-04-09,49006.05,51967.74,
5777,225,88,2020-04-10,2020-04-10,51967.74,52891.45,
5779,225,89,2020-04-14,2020-04-14,52891.45,36755.87,
5780,225,90,2020-04-14,2020-04-14,36755.87,36846.24,
5783,225,91,2020-04-15,2020-04-15,36846.24,37425.00,
5785,225,92,2020-04-16,2020-04-16,37425.00,31713.81,
5788,2,1,2020-03-23,2020-04-16,5219.43,4330.75,
5791,225,93,2020-04-17,2020-04-17,31713.81,32574.10,
5794,225,94,2020-04-20,2020-04-20,32574.10,35431.42,
5797,225,95,2020-04-20,2020-04-20,35431.42,36996.06,
5800,225,96,2020-04-21,2020-04-21,36996.06,44378.36,
5803,225,97,2020-04-22,2020-04-22,44378.36,48328.28,
5806,225,98,2020-04-23,2020-04-23,48328.28,49228.95,
5807,225,99,2020-04-27,2020-04-27,49228.95,54313.98,
5809,225,100,2020-04-27,2020-04-27,54313.98,28066.07,
5810,225,101,2020-04-27,2020-04-27,28066.07,28653.07,
5813,225,102,2020-04-27,2020-04-27,28653.07,29129.66,
5815,225,103,2020-04-28,2020-04-28,29129.66,31656.56,
5816,225,104,2020-04-29,2020-04-29,31656.56,36529.41,
5818,225,105,2020-04-30,2020-04-30,36529.41,36885.31,
5819,229,9,2020-04-01,2020-04-01,3015.65,3009.16,
5822,229,10,2020-04-22,2020-04-22,3009.16,3002.67,
5825,229,11,2020-04-25,2020-04-25,3002.67,2996.18,
5828,225,106,2020-05-04,2020-05-04,36885.31,41033.11,
5830,225,107,2020-05-04,2020-05-04,41033.11,41294.39,
5833,225,108,2020-05-04,2020-05-04,41294.39,41348.23,
5834,225,109,2020-05-05,2020-05-05,41348.23,42299.31,
5839,225,110,2020-05-06,2020-05-06,42299.31,65643.73,
5842,225,111,2020-05-07,2020-05-07,65643.73,65611.52,
5845,2,1,2020-04-07,2020-05-07,4330.75,14856.38,
5848,2,1,2020-04-10,2020-05-07,14856.38,3150.62,
5851,2,1,2020-05-20,2020-05-07,3150.62,13087.37,
5854,2,1,2020-05-27,2020-05-07,13087.37,17213.21,
5857,142,10,2020-04-03,2020-05-07,35.20,131.14,
5860,142,11,2020-04-01,2020-05-07,131.14,424.21,
5863,142,12,2020-04-16,2020-05-07,424.21,138.80,
5866,142,13,2020-04-24,2020-05-08,138.80,586.77,
5869,142,14,2020-04-29,2020-05-08,586.77,600.43,
5872,225,112,2020-05-08,2020-05-08,65611.52,46904.91,
5875,225,113,2020-05-11,2020-05-11,46904.91,43851.51,
5878,225,114,2020-05-12,2020-05-12,43851.51,44259.86,
5881,2,1,2020-05-05,2020-05-12,17213.21,4723.29,
5884,225,115,2020-05-13,2020-05-13,44259.86,42896.19,
5887,225,116,2020-05-14,2020-05-14,42896.19,43729.91,
5888,225,117,2020-05-15,2020-05-15,43729.91,43113.75,
5890,134,24,2020-05-15,2020-05-15,10736.50,11267.09,
5893,225,118,2020-05-18,2020-05-18,43113.75,44801.64,
5896,225,119,2020-05-18,2020-05-18,44801.64,45053.26,
5899,225,120,2020-05-18,2020-05-18,45053.26,45157.28,
5900,225,121,2020-05-19,2020-05-19,45157.28,48159.02,
5906,225,122,2020-05-20,2020-05-20,48159.02,52674.55,
5911,225,123,2020-05-25,2020-05-25,52674.55,54005.85,
5914,225,124,2020-05-25,2020-05-25,54005.85,54259.31,
5917,225,125,2020-05-25,2020-05-25,54259.31,57474.23,
5920,225,126,2020-05-25,2020-05-25,57474.23,58248.21,
5923,225,127,2020-05-25,2020-05-25,58248.21,58913.34,
5926,225,128,2020-05-26,2020-05-26,58913.34,60726.89,
5929,225,129,2020-05-27,2020-05-27,60726.89,34442.69,
5932,225,130,2020-05-28,2020-05-28,34442.69,38606.25,
5935,225,131,2020-05-29,2020-05-29,38606.25,42114.14,
5938,225,132,2020-06-02,2020-06-02,42114.14,43904.90,
5941,225,133,2020-06-02,2020-06-02,43904.90,44113.15,
5944,225,134,2020-06-02,2020-06-02,44113.15,45035.91,
5947,225,135,2020-06-03,2020-06-03,45035.91,49432.89,
5950,225,136,2020-06-04,2020-06-04,49432.89,49513.86,
5957,2,1,2020-05-12,2020-06-04,4723.29,3116.12,
5959,2,1,2020-05-18,2020-06-04,3116.12,1023.71,
5962,2,1,2020-05-28,2020-06-04,1023.71,10332.51,
5967,225,137,2020-06-05,2020-06-05,49513.86,53535.16,
5970,225,138,2020-06-08,2020-06-08,53535.16,53549.05,
5973,225,139,2020-06-08,2020-06-08,53549.05,56105.50,
5978,225,140,2020-06-08,2020-06-08,56105.50,56261.84,
5979,377,1,2020-06-08,2020-06-08,0.00,490.05,
5981,142,15,2020-05-08,2020-06-08,600.43,274.80,
5982,225,141,2020-06-09,2020-06-09,56261.84,58589.17,
5985,225,142,2020-06-10,2020-06-10,58589.17,61496.53,
5988,142,16,2020-05-26,2020-06-10,274.80,80.24,
5990,225,143,2020-06-11,2020-06-11,61496.53,57117.10,
5993,2,1,2020-06-02,2020-06-11,10332.51,2672.77,
5994,225,144,2020-06-15,2020-06-15,57117.10,55085.52,
5997,225,145,2020-06-15,2020-06-15,55085.52,55339.50,
6000,229,12,2020-05-12,2020-05-12,2996.18,3246.18,
6003,229,13,2020-05-25,2020-05-25,3246.18,4466.18,
6006,229,14,2020-06-10,2020-06-10,4466.18,4459.69,
6009,229,15,2020-06-12,2020-06-12,4459.69,4718.30,
6012,225,146,2020-06-16,2020-06-16,55339.50,56831.62,
6014,225,147,2020-06-16,2020-06-16,56831.62,57139.68,
6017,225,148,2020-06-17,2020-06-17,57139.68,59822.99,
6021,225,149,2020-06-18,2020-06-18,59822.99,59874.78,
6023,225,150,2020-06-19,2020-06-19,59874.78,65348.88,
6024,225,151,2020-06-22,2020-06-22,65348.88,65822.50,
6027,225,152,2020-06-23,2020-06-23,65822.50,65862.31,
6030,225,153,2020-06-24,2020-06-24,65862.31,67955.70,
6033,2,1,2020-06-09,2020-06-29,2672.77,6265.30,
6036,225,154,2020-06-29,2020-06-29,67955.70,34658.50,
6039,225,155,2020-06-29,2020-06-29,34658.50,37309.52,
6042,225,156,2020-06-29,2020-06-29,37309.52,38967.06,
6045,225,157,2020-06-29,2020-06-29,38967.06,39092.03,
6048,225,158,2020-06-29,2020-06-29,39092.03,40311.89,
6050,2,1,2020-06-16,2020-06-29,6265.30,10815.76,
6051,225,159,2020-06-30,2020-06-30,40311.89,44065.58,
6054,377,1,2020-06-30,2020-06-30,0.00,98.36,
6056,225,160,2020-07-01,2020-07-01,44065.58,54540.71,
6057,142,17,2020-06-04,2020-07-02,80.24,40.88,
6060,142,18,2020-06-09,2020-07-02,40.88,77.08,
6063,142,19,2020-06-19,2020-07-02,77.08,719.55,
6066,225,161,2020-07-03,2020-07-03,54540.71,57995.37,
6069,225,162,2020-07-03,2020-07-03,57995.37,60176.54,
6072,225,163,2020-07-06,2020-07-06,60176.54,62297.75,
6074,225,164,2020-07-06,2020-07-06,62297.75,62315.32,
6077,225,165,2020-07-06,2020-07-06,62315.32,62822.80,
6080,225,166,2020-07-07,2020-07-07,62822.80,65135.79,
6083,225,167,2020-07-08,2020-07-08,65135.79,65559.78,
6084,225,168,2020-07-09,2020-07-09,65559.78,62444.66,
6086,225,169,2020-07-10,2020-07-10,62444.66,57119.80,
6087,225,170,2020-07-13,2020-07-13,57119.80,58184.25,
6089,225,171,2020-07-13,2020-07-13,58184.25,58565.72,
6092,225,172,2020-07-13,2020-07-13,58565.72,58660.71,
6093,225,173,2020-07-14,2020-07-14,58660.71,62534.59,
6096,225,174,2020-07-15,2020-07-15,62534.59,62551.41,
6099,2,1,2020-06-23,2020-07-15,10815.76,2510.61,
6102,2,1,2020-06-30,2020-07-15,2510.61,4836.73,
6105,225,175,2020-07-16,2020-07-16,62551.41,64329.36,
6108,2,1,2020-07-07,2020-07-16,4836.73,7187.40,
6111,225,176,2020-07-17,2020-07-17,64329.36,65631.90,
6113,142,20,2020-07-03,2020-07-17,719.55,723.49,
6116,142,21,2020-07-10,2020-07-17,723.49,873.11,
6119,225,177,2020-07-22,2020-07-22,65631.90,65731.88,
6122,225,178,2020-07-22,2020-07-22,65731.88,65860.11,
6125,225,179,2020-07-22,2020-07-22,65860.11,66893.08,
6126,225,180,2020-07-23,2020-07-23,66893.08,67107.39,
6129,377,1,2020-07-16,2020-07-23,0.00,243.22,
6132,225,181,2020-07-24,2020-07-24,67107.39,39182.90,
6135,225,182,2020-07-27,2020-07-27,39182.90,41060.64,
6138,225,183,2020-07-27,2020-07-27,41060.64,41302.18,
6141,225,184,2020-07-27,2020-07-27,41302.18,42137.24,
6143,225,185,2020-07-28,2020-07-28,42137.24,43474.95,
6144,225,186,2020-07-29,2020-07-29,43474.95,46542.70,
6147,225,187,2020-07-30,2020-07-30,46542.70,49254.89,
6149,229,16,2020-06-22,2020-06-22,4718.30,4705.90,
6152,229,17,2020-06-24,2020-06-24,4705.90,4617.41,
6155,229,18,2020-07-29,2020-07-29,4617.41,5093.03,
6156,2,1,2020-07-14,2020-07-30,7187.40,4601.88,
6159,2,1,2020-07-23,2020-07-30,4601.88,8338.50,
6162,225,188,2020-08-06,2020-08-06,49254.89,50994.86,
6164,225,189,2020-08-06,2020-08-06,50994.86,52757.14,
6165,225,190,2020-08-06,2020-08-06,52757.14,54284.93,
6168,225,191,2020-08-06,2020-08-06,54284.93,56175.55,
6171,225,192,2020-08-06,2020-08-06,56175.55,55210.62,
6174,225,193,2020-08-06,2020-08-06,55210.62,58281.33,
6177,225,194,2020-08-07,2020-08-07,58281.33,58445.57,
6180,142,22,2020-07-13,2020-08-07,873.11,101.68,
6183,225,195,2020-08-10,2020-08-10,58445.57,60871.01,
6186,225,196,2020-08-10,2020-08-10,60871.01,61885.33,
6189,225,197,2020-08-11,2020-08-11,61885.33,63119.17,
6191,2,1,2020-07-28,2020-08-11,8338.50,12704.33,
6192,225,198,2020-08-12,2020-08-12,63119.17,65693.48,
6194,377,1,2020-08-04,2020-08-12,0.00,610.07,
6195,377,1,2020-08-12,2020-08-12,0.00,902.11,
6197,225,199,2020-08-13,2020-08-13,65693.48,61611.81,
6198,2,1,2020-08-04,2020-08-13,12704.33,9370.56,
6201,225,200,2020-08-14,2020-08-14,61611.81,62593.77,
6204,225,201,2020-08-17,2020-08-17,62593.77,65443.96,
6207,225,202,2020-08-17,2020-08-17,65443.96,65555.03,
6210,225,203,2020-08-17,2020-08-17,65555.03,66081.09,
6213,225,204,2020-08-18,2020-08-18,66081.09,66546.13,
6216,225,205,2020-08-19,2020-08-19,66546.13,67827.96,
6218,225,206,2020-08-20,2020-08-20,67827.96,67898.41,
6219,225,207,2020-08-21,2020-08-21,67898.41,75482.52,
6222,225,208,2020-08-24,2020-08-24,75482.52,76893.00,
6225,225,209,2020-08-24,2020-08-24,76893.00,76976.95,
6228,225,210,2020-08-24,2020-08-24,76976.95,77065.89,
6231,225,211,2020-08-25,2020-08-25,77065.89,80348.65,
6234,225,212,2020-08-26,2020-08-26,80348.65,76723.34,
6237,225,213,2020-08-27,2020-08-27,76723.34,42575.37,
6240,225,214,2020-08-28,2020-08-28,42575.37,44766.36,
6242,225,215,2020-08-31,2020-08-31,44766.36,46034.21,
6243,225,216,2020-08-31,2020-08-31,46034.21,46466.68,
6246,225,217,2020-08-31,2020-08-31,46466.68,47793.39,
6249,225,218,2020-09-01,2020-09-01,47793.39,54173.88,
6252,225,219,2020-09-02,2020-09-02,54173.88,55632.92,
6254,225,220,2020-09-03,2020-09-03,55632.92,55909.10,
6257,225,221,2020-09-04,2020-09-04,55909.10,59069.52,
6258,225,222,2020-09-07,2020-09-07,59069.52,60272.50,
6261,225,223,2020-09-07,2020-09-07,60272.50,60382.91,
6264,225,224,2020-09-07,2020-09-07,60382.91,61419.33,
6266,225,225,2020-09-08,2020-09-08,61419.33,62210.88,
6267,2,1,2020-08-11,2020-09-08,9370.56,1796.31,
6270,2,1,2020-08-18,2020-09-08,1796.31,4561.78,
6273,2,1,2020-08-25,2020-09-08,4561.78,10297.59,
6276,142,23,2020-08-07,2020-09-09,101.68,118.96,
6279,142,24,2020-09-03,2020-09-09,118.96,128.37,
6282,225,226,2020-09-10,2020-09-10,62210.88,63105.40,
6285,225,227,2020-09-10,2020-09-10,63105.40,63616.96,
6288,225,228,2020-09-11,2020-09-11,63616.96,64482.91,
6290,225,229,2020-09-14,2020-09-14,64482.91,66103.20,
6293,225,230,2020-09-15,2020-09-15,66103.20,68346.92,
6294,229,19,2020-07-30,2020-07-30,5093.03,5086.54,
6297,229,20,2020-08-10,2020-08-10,5086.54,5062.34,
6300,229,21,2020-08-28,2020-08-28,5062.34,4950.34,
6303,229,22,2020-09-01,2020-09-01,4950.34,4943.85,
6306,229,23,2020-09-09,2020-09-09,4943.85,6181.28,
6309,229,24,2020-09-14,2020-09-14,6181.28,7239.28,
6314,225,231,2020-09-16,2020-09-16,68346.92,79068.38,
6317,2,1,2020-09-01,2020-09-16,10297.59,26479.35,
6318,2,1,2020-09-08,2020-09-16,26479.35,32992.24,
6321,225,232,2020-09-17,2020-09-17,79068.38,79370.01,
6323,225,233,2020-09-18,2020-09-18,79370.01,145389.39,
6324,225,234,2020-09-21,2020-09-21,145389.39,146353.84,
6329,255,1,2020-09-22,2020-09-22,200000.00,120000.00,
6332,225,235,2020-09-22,2020-09-22,146353.84,65393.65,
6333,225,236,2020-09-23,2020-09-23,65393.65,65487.11,
6336,2,1,2020-09-16,2020-09-23,32992.24,14537.74,
6339,225,237,2020-09-24,2020-09-24,65487.11,67862.43,
6342,225,238,2020-09-25,2020-09-25,67862.43,33532.84,
6345,225,239,2020-09-28,2020-09-28,33532.84,37203.43,
6347,225,240,2020-09-28,2020-09-28,37203.43,38014.95,
6350,225,241,2020-09-28,2020-09-28,38014.95,39277.45,
6351,225,242,2020-09-29,2020-09-29,39277.45,41271.21,
6354,225,243,2020-09-30,2020-09-30,41271.21,43542.72,
6357,225,244,2020-10-01,2020-10-01,43542.72,43906.26,
6359,225,245,2020-10-02,2020-10-02,43906.26,46205.18,
6362,229,25,2020-09-15,2020-09-15,7239.28,1353.01,
6365,229,26,2020-09-17,2020-09-17,1353.01,1613.70,
6368,229,27,2020-09-24,2020-09-24,1613.70,1606.82,
6371,229,28,2020-09-26,2020-09-26,1606.82,1453.72,
6372,229,29,2020-10-01,2020-10-01,1453.72,1439.96,
6374,225,246,2020-10-05,2020-10-05,46205.18,46600.56,
6377,225,247,2020-10-05,2020-10-05,46600.56,46983.76,
6381,225,248,2020-10-06,2020-10-06,46983.76,44359.56,
6383,225,249,2020-10-07,2020-10-07,44359.56,42447.73,
6384,2,1,2020-09-22,2020-10-07,14537.74,23229.78,
6387,2,1,2020-09-29,2020-10-07,23229.78,28839.55,
6390,225,250,2020-10-08,2020-10-08,42447.73,43780.33,
6393,225,251,2020-10-09,2020-10-09,43780.33,44409.00,
6396,225,252,2020-10-12,2020-10-12,44409.00,38212.79,
6399,225,253,2020-10-13,2020-10-13,38212.79,38653.08,
6401,142,25,2020-09-08,2020-10-13,128.37,532.01,
6404,142,26,2020-10-02,2020-10-13,532.01,815.02,
6405,142,27,2020-10-09,2020-10-13,815.02,919.84,
6408,225,254,2020-10-14,2020-10-14,38653.08,39137.00,
6411,2,1,2020-10-05,2020-10-14,28839.55,36405.38,
6413,225,255,2020-10-15,2020-10-15,39137.00,38676.64,
6416,225,256,2020-10-16,2020-10-16,38676.64,38329.14,
6417,225,257,2020-10-19,2020-10-19,38329.14,39086.80,
6419,225,258,2020-10-19,2020-10-19,39086.80,39363.26,
6422,225,259,2020-10-19,2020-10-19,39363.26,39493.93,
6423,225,260,2020-10-20,2020-10-20,39493.93,47865.54,
6426,225,261,2020-10-21,2020-10-21,47865.54,49905.05,
6429,225,262,2020-10-22,2020-10-22,49905.05,50736.84,
6432,225,263,2020-10-23,2020-10-23,50736.84,53496.07,
6434,229,30,2020-10-13,2020-10-13,1439.96,1433.08,
6437,229,31,2020-10-14,2020-10-14,1433.08,1566.68,
6438,229,32,2020-10-15,2020-10-15,1566.68,1559.80,
6441,229,33,2020-10-20,2020-10-20,1559.80,1662.80,
6443,225,264,2020-10-26,2020-10-26,53496.07,23405.87,
6444,225,265,2020-10-26,2020-10-26,23405.87,23421.69,
6446,225,266,2020-10-27,2020-10-27,23421.69,27521.28,
6447,225,267,2020-10-28,2020-10-28,27521.28,30092.03,
6450,225,268,2020-10-29,2020-10-29,30092.03,30139.73,
6453,225,269,2020-10-30,2020-10-30,30139.73,33010.73,
6455,225,270,2020-11-02,2020-11-02,33010.73,37542.48,
6458,225,271,2020-11-02,2020-11-02,37542.48,37984.16,
6459,225,272,2020-11-03,2020-11-03,37984.16,44886.95,
6461,225,273,2020-11-04,2020-11-04,44886.95,43937.54,
6464,225,274,2020-11-05,2020-11-05,43937.54,44888.34,
6465,225,275,2020-11-06,2020-11-06,44888.34,42409.89,
6468,142,28,2020-10-14,2020-11-06,919.84,19.84,
6471,134,25,2020-08-14,2020-11-06,11267.09,11467.09,
6474,134,26,2020-11-03,2020-11-06,11467.09,11596.09,
6476,2,1,2020-10-14,2020-11-06,36405.38,17745.49,
6479,2,1,2020-10-20,2020-11-06,17745.49,16878.22,
6482,225,276,2020-11-09,2020-11-09,42409.89,33430.22,
6485,225,277,2020-11-09,2020-11-09,33430.22,33539.21,
6486,225,278,2020-11-10,2020-11-10,33539.21,35129.48,
6489,225,279,2020-11-12,2020-11-12,35129.48,38104.82,
6491,225,280,2020-11-12,2020-11-12,38104.82,38406.82,
6492,225,281,2020-11-13,2020-11-13,38406.82,37641.52,
6494,229,34,2020-10-29,2020-10-29,1662.80,2228.93,
6497,229,35,2020-11-05,2020-11-05,2228.93,2490.93,
6500,229,36,2020-11-09,2020-11-09,2490.93,2484.05,
6503,225,282,2020-11-16,2020-11-16,37641.52,40388.40,
6506,225,283,2020-11-17,2020-11-17,40388.40,41595.58,
6509,225,284,2020-11-18,2020-11-18,41595.58,43145.75,
